Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
62018,14.8,778,50,72,23,8,2,2,0,7666,1
58915,14.0,779,33,52,33,7,2,0,1,2374,0
56541,13.8,768,33,50,33,3,2,2,0,-2374,1
64496,15.2,837,43,59,37,7,2,1,1,3844,1
60652,14.2,751,37,54,43,5,2,1,0,-3844,0
52620,14.0,830,25,38,22,3,2,0,1,-2797,0
55417,14.2,841,22,22,25,5,1,2,0,2797,1
62813,14.8,829,37,41,28,6,2,1,1,4596,1
58217,14.2,862,28,37,37,5,2,1,0,-4596,0
49691,13.4,738,18,33,27,4,1,2,1,-5812,0
55503,14.2,799,27,42,18,7,3,0,0,5812,1
