Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
41237,11.6,578,23,23,23,2,0,1,0,-2847,0
37218,10.8,565,19,20,22,2,1,0,0,-3875,1
41093,11.4,590,22,25,19,3,1,2,0,3875,0
37774,11.0,634,15,23,12,2,2,0,0,715,1
37059,11.4,627,12,8,15,3,1,2,0,-715,0
36937,11.2,653,9,9,14,2,1,2,0,1442,0
35495,11.0,560,14,27,9,0,1,0,0,-1442,1
45865,12.0,577,35,46,12,4,2,2,0,9693,1
36172,10.6,546,12,10,35,2,1,0,0,-9693,0
38527,10.6,549,21,17,36,2,0,1,0,-10442,0
48969,12.0,627,36,38,21,5,2,1,0,10442,1
37322,10.8,520,17,24,23,2,0,1,0,-4546,0
41868,11.6,646,23,32,17,4,2,1,0,4546,1
37430,11.4,596,15,26,13,1,1,1,0,-2289,0
39719,11.2,682,13,16,15,2,2,1,0,2289,1
41901,12.2,669,21,24,4,4,2,0,0,12080,1
29821,10.6,512,4,5,21,1,0,2,0,-12080,0
41465,11.4,591,20,30,19,4,2,2,0,434,1
41031,11.4,643,19,24,20,3,1,0,0,-434,0
40534,11.0,550,19,30,22,2,2,1,0,-548,1
41082,11.4,598,22,28,19,4,1,1,0,548,0
36903,10.4,512,17,21,23,3,1,2,0,-4133,0
41036,11.4,601,23,35,17,3,2,0,0,4133,1
36842,11.2,622,14,20,15,3,1,1,0,-443,0
37285,11.6,655,15,14,14,3,2,0,0,443,1
38170,11.4,639,13,15,16,3,0,2,0,-1538,0
39708,11.6,667,16,15,13,4,2,0,0,1538,1
32953,11.0,598,11,17,13,1,1,0,0,-7293,0
40246,11.6,613,13,17,11,6,1,2,0,7293,1
43587,12.0,648,27,22,17,3,1,1,0,4608,0
38979,11.6,579,17,15,27,3,2,1,0,-4608,1
36721,10.6,564,14,15,26,1,0,0,0,-6266,0
42987,11.0,538,26,41,14,5,3,2,0,6266,1
45635,12.2,592,32,39,16,5,3,2,0,8164,1
37471,11.2,581,16,11,32,2,0,0,0,-8164,0
42970,11.8,595,26,39,14,4,1,2,0,5934,1
37036,11.2,595,14,10,26,2,0,0,0,-5934,0
38004,11.0,584,16,20,22,2,0,1,0,-4537,0
42541,11.6,637,22,35,16,4,3,1,0,4537,1
34885,10.8,521,13,17,28,2,0,1,0,-9991,0
44876,12.6,691,28,26,13,3,3,1,0,9991,1
42797,11.2,545,19,35,14,6,2,2,0,6002,1
36795,11.0,597,14,18,19,3,0,0,0,-6002,0
41691,11.8,581,25,33,18,2,2,2,0,3200,1
38491,11.4,646,18,19,25,3,1,0,0,-3200,0
43217,11.8,582,27,21,24,3,1,2,0,1706,0
41511,12.0,618,24,26,27,2,1,0,0,-1706,1
39928,11.6,685,15,15,13,5,1,0,0,3266,0
36662,11.4,610,13,22,15,1,1,2,0,-3266,1
43780,11.8,710,18,16,11,5,1,2,0,8652,1
35128,11.0,631,11,11,18,2,1,0,0,-8652,0
37292,11.0,574,12,16,11,3,1,2,0,2508,1
34784,10.6,581,11,14,12,1,2,0,0,-2508,0
34778,10.6,556,11,8,19,1,1,0,0,-5461,0
40239,11.2,590,19,27,11,3,2,2,0,5461,1
37065,10.8,578,17,23,13,1,1,1,0,-200,0
37265,10.8,600,13,17,17,3,2,1,0,200,1
39230,11.2,610,20,29,19,2,0,1,0,2736,1
36494,11.6,511,19,22,20,1,2,1,0,-2736,0
37907,11.4,599,18,16,20,0,1,0,0,-2674,1
40581,11.4,649,20,23,18,3,2,2,0,2674,0
41396,11.6,494,29,55,21,1,1,1,0,889,1
40507,10.6,534,21,40,29,3,1,1,0,-889,0
38718,11.2,629,16,18,26,0,1,1,0,-3500,1
42218,11.6,634,26,32,16,4,1,1,0,3500,0
44438,11.4,599,25,23,21,4,1,1,0,4289,1
40149,11.0,521,21,29,25,3,2,1,0,-4289,0
45005,12.0,636,26,23,11,5,1,2,0,9562,1
35443,11.2,559,11,11,26,4,0,0,0,-9562,0
43413,11.8,617,25,18,23,4,1,1,0,4396,1
39017,11.0,578,23,20,25,2,1,1,0,-4396,0
40947,12.2,679,19,29,10,3,2,1,0,7124,1
33823,11.0,552,10,16,19,0,1,1,0,-7124,0
42679,11.6,677,19,28,11,4,3,1,0,9478,1
33201,11.2,577,11,8,19,1,0,1,0,-9478,0
46877,11.8,549,34,47,21,8,1,1,0,9874,1
37003,10.6,471,21,21,34,2,1,1,0,-9874,0
30791,10.6,551,8,7,22,0,0,0,0,-9278,0
40069,11.6,642,22,21,8,4,2,2,0,9278,1
34734,11.4,655,12,6,14,2,0,1,0,-2826,1
37560,11.4,609,14,23,12,3,3,1,0,2826,0
38682,11.4,592,15,20,24,3,1,1,0,-3417,1
42099,11.8,619,24,25,15,5,2,1,0,3417,0
32629,10.4,542,7,13,31,0,0,1,0,-15995,0
48624,12.4,637,31,49,7,5,2,1,0,15995,1
33469,10.6,540,12,21,21,0,0,0,0,-10574,0
44043,12.0,675,21,27,12,5,2,2,0,10574,1
42839,11.4,633,24,35,18,4,2,2,0,5207,1
37632,11.0,562,18,21,24,2,0,0,0,-5207,0
46378,11.6,640,25,34,15,8,1,1,0,10256,1
36122,10.8,550,15,24,25,0,1,1,0,-10256,0
38175,11.2,578,17,23,19,2,0,0,0,-2181,0
40356,12.0,667,19,22,17,3,2,2,0,2181,1
36444,11.4,631,12,14,17,1,2,1,0,-1209,1
37653,11.2,590,17,22,12,3,0,1,0,1209,0
32537,10.8,525,13,17,21,0,0,0,0,-7450,0
39987,11.8,663,21,26,13,3,2,2,0,7450,1
42973,12.0,647,23,28,14,4,2,1,0,5733,1
37240,11.0,594,14,20,23,1,0,0,0,-5733,0
40479,12.0,675,22,18,9,4,2,1,0,6788,1
33691,10.6,558,9,11,22,0,0,1,0,-6788,0
33569,11.0,566,11,14,22,0,0,1,0,-5531,0
39100,12.0,604,22,23,11,4,3,1,0,5531,1
41652,11.8,677,19,22,10,5,1,2,0,6393,1
35259,10.8,623,10,13,19,2,1,0,0,-6393,0
38496,11.6,597,18,24,19,3,1,0,0,-1100,1
39596,11.2,624,19,23,18,1,1,2,0,1100,0
41884,11.4,616,23,38,13,3,1,1,0,4943,1
36941,10.6,573,13,20,23,2,1,1,0,-4943,0
36884,11.4,533,14,13,26,1,0,1,0,-7472,0
44356,12.0,624,26,24,14,6,2,1,0,7472,1
45082,11.6,634,29,25,27,3,1,1,0,4247,0
40835,11.6,563,27,27,29,2,1,1,0,-4247,1
35557,10.4,508,15,30,18,2,0,0,0,-2437,0
37994,11.2,589,18,12,15,2,2,1,0,2437,1
41214,11.6,550,22,28,17,3,1,1,0,4291,1
36923,11.2,567,17,19,22,1,1,1,0,-4291,0
40833,11.6,519,27,43,22,2,1,1,0,-329,1
41162,11.2,590,22,17,27,3,1,1,0,329,0
38146,11.0,565,18,22,15,2,2,2,0,-579,1
38725,11.4,657,15,11,18,3,1,0,0,579,0
40583,11.4,662,17,25,11,4,3,0,0,4116,0
36467,11.0,623,11,21,17,2,0,2,0,-4116,1
35848,11.0,591,9,13,15,2,0,1,0,-5057,0
40905,12.0,727,15,13,9,4,3,1,0,5057,1
37600,11.4,558,15,23,20,3,0,2,0,-1481,0
39081,11.4,574,20,36,15,3,2,0,0,1481,1
38439,11.2,595,17,17,14,2,1,1,0,412,0
38027,11.2,645,14,12,17,2,1,1,0,-412,1
37445,10.8,564,16,16,21,2,1,0,0,-2117,1
39562,11.4,590,21,26,16,3,1,2,0,2117,0
35971,11.4,592,10,10,18,3,1,1,0,-5983,1
41954,12.0,664,18,23,10,4,2,1,0,5983,0
38752,11.2,601,17,27,14,2,1,2,0,422,1
38330,11.0,663,14,16,17,2,1,0,0,-422,0
38561,11.0,604,17,26,20,2,1,2,0,-2364,0
40925,11.8,623,20,37,17,2,2,0,0,2364,1
40961,11.8,720,15,17,17,3,1,2,0,1394,1
39567,11.6,665,17,15,15,4,1,0,0,-1394,0
46817,12.0,667,30,36,17,5,2,2,0,12195,1
34622,11.0,536,17,24,30,1,1,0,0,-12195,0
37929,11.2,516,21,24,23,1,1,0,0,-3097,0
41026,11.6,594,23,30,21,3,1,2,0,3097,1
38762,11.4,658,15,27,9,3,2,0,0,5735,1
33027,10.8,527,9,13,15,2,0,2,0,-5735,0
34920,11.0,586,16,18,12,1,2,0,0,-5624,0
40544,11.6,679,12,16,16,4,1,2,0,5624,1
40933,12.0,602,26,26,20,2,1,1,0,1063,0
39870,11.4,547,20,17,26,4,1,1,0,-1063,1
40933,12.0,602,26,26,20,2,1,1,0,1063,0
39870,11.4,547,20,17,26,4,1,1,0,-1063,1
42043,12.2,665,26,27,7,6,2,1,0,8167,1
33876,11.0,580,7,7,26,1,0,1,0,-8167,0
37939,10.8,561,16,18,26,1,1,1,0,-7131,0
45070,12.4,672,26,22,16,4,1,1,0,7131,1
34327,11.0,572,11,14,13,1,0,1,0,-1178,0
35505,11.4,555,13,12,11,2,2,1,0,1178,1
41825,12.0,592,23,19,10,4,1,2,0,7415,1
34410,11.2,501,10,14,23,2,0,0,0,-7415,0
38353,11.4,569,17,13,19,2,0,2,0,-2524,1
40877,11.8,620,19,18,17,4,2,0,0,2524,0
38124,11.2,594,15,12,21,3,1,1,0,585,0
37539,11.2,540,21,17,15,2,1,1,0,-585,1
32581,10.8,597,11,14,25,0,0,0,0,-12399,0
44980,12.0,645,25,36,11,5,2,2,0,12399,1
48456,12.2,709,24,32,10,13,3,2,0,15527,1
32929,10.4,560,10,12,24,1,0,0,0,-15527,0
38140,11.4,557,18,26,10,3,2,1,0,3475,1
34665,11.0,589,10,15,18,2,1,1,0,-3475,0
47426,11.2,533,37,41,25,8,3,2,0,8842,1
38584,10.6,456,25,21,37,1,0,0,0,-8842,0
29513,10.2,487,9,10,26,0,0,1,0,-17117,0
46630,12.2,643,26,29,9,9,2,1,0,17117,1
33489,11.2,543,15,12,15,0,0,0,0,-4689,0
38178,11.2,629,15,9,15,5,1,1,0,4689,1
38171,11.4,594,17,19,13,3,1,1,0,1498,0
36673,11.8,626,13,8,17,1,1,1,0,-1498,1
35640,11.2,641,10,16,16,1,2,2,0,-306,1
35946,10.8,621,16,17,10,2,1,0,0,306,0
42824,12.2,641,21,28,11,6,1,1,0,9735,0
33089,10.6,586,11,11,21,0,2,1,0,-9735,1
37645,11.2,488,16,20,36,2,1,0,0,-7757,0
45402,11.6,560,36,39,16,5,1,2,0,7757,1
37187,11.4,587,12,11,22,2,2,1,0,-5909,0
43096,11.8,626,22,24,12,5,0,1,0,5909,1
37784,11.2,517,20,28,17,2,1,1,0,-902,1
38686,11.2,578,17,20,20,4,1,0,0,902,0
39257,10.8,532,19,16,27,3,1,0,0,-1200,0
40457,11.0,496,27,26,19,2,1,1,0,1200,1
38813,10.8,518,20,28,26,3,0,0,0,-2092,0
40905,11.2,489,26,36,20,2,2,2,0,2092,1
42575,11.4,544,23,24,13,7,2,2,0,9037,1
33538,10.2,493,13,14,23,1,0,0,0,-9037,0
36304,10.8,518,17,20,25,0,1,1,0,-5605,0
41909,11.4,606,25,37,17,2,1,1,0,5605,1
37420,11.4,585,16,21,19,3,0,2,0,-1657,0
39077,11.2,572,19,27,16,3,3,0,0,1657,1
36182,11.4,670,7,12,20,1,0,1,0,-5995,0
42177,12.0,708,20,19,7,6,1,1,0,5995,1
37709,11.2,580,17,23,34,2,0,0,0,-9784,0
47493,12.2,629,34,39,17,4,3,2,0,9784,1
30905,10.8,539,8,9,22,0,0,0,0,-12842,0
43747,11.6,717,22,21,8,7,3,2,0,12842,1
40315,11.4,596,18,17,15,5,1,1,0,2138,1
38177,11.6,595,15,26,18,1,1,1,0,-2138,0
43483,12.0,703,19,25,14,5,2,1,0,6836,1
36647,11.2,593,14,14,19,1,0,1,0,-6836,0
38058,10.6,504,16,13,26,5,0,1,0,-4801,0
42859,11.8,585,26,28,16,5,2,1,0,4801,1
44546,12.4,675,31,31,10,3,2,2,0,10777,1
33769,10.8,560,10,16,31,0,0,0,0,-10777,0
30782,10.4,523,7,10,18,0,0,0,0,-12633,0
43415,11.6,693,18,17,7,8,3,2,0,12633,1
37031,11.4,587,13,20,18,3,2,1,0,-4753,0
41784,11.4,608,18,18,13,5,0,1,0,4753,1
37144,10.6,543,21,20,36,1,1,0,0,-8644,0
45788,11.4,546,36,41,21,4,2,2,0,8644,1
36229,11.0,569,12,15,18,2,1,0,0,-3594,0
39823,11.6,654,18,13,12,3,1,2,0,3594,1
40688,11.0,584,18,23,23,4,2,2,0,1233,1
39455,11.2,534,23,24,18,2,1,0,0,-1233,0
33012,10.6,534,11,18,22,0,1,0,0,-9770,0
42782,11.8,623,22,12,11,5,2,2,0,9770,1
37691,10.8,530,18,19,18,3,0,0,0,-2196,0
39887,11.0,568,18,26,18,3,3,2,0,2196,1
36117,11.0,577,12,13,12,4,2,1,0,-582,1
36699,11.0,549,12,17,12,2,1,1,0,582,0
48879,12.4,641,39,31,23,5,2,1,0,11268,1
37611,10.8,465,23,18,39,1,0,0,0,-11268,0
37729,11.2,560,19,14,17,3,0,1,0,-2407,0
40136,10.8,611,17,30,19,4,2,1,0,2407,1
37346,10.6,589,12,12,18,3,1,2,0,171,0
37175,11.6,539,18,23,12,3,1,0,0,-171,1
39121,11.4,645,15,26,4,4,2,1,0,5497,1
33624,11.0,624,4,5,15,2,0,1,0,-5497,0
36604,11.0,567,15,15,19,5,2,1,0,-4471,0
41075,11.4,601,19,25,15,4,1,1,0,4471,1
40053,11.2,509,23,26,27,2,1,2,0,-2926,0
42979,11.4,556,27,34,23,3,2,0,0,2926,1
43694,11.2,539,21,32,39,4,0,0,0,-4542,0
48236,11.0,553,39,46,21,6,3,2,0,4542,1
45079,11.4,653,26,30,24,4,2,2,0,6163,1
38916,11.4,507,24,34,26,1,0,0,0,-6163,0
36833,11.2,572,15,16,19,2,1,0,0,-4458,0
41291,11.4,651,19,19,15,4,2,2,0,4458,1
40803,11.8,576,24,18,28,3,0,0,0,-5328,0
46131,11.8,570,28,30,24,5,3,2,0,5328,1
39649,11.2,522,20,31,37,1,1,0,0,-8962,0
48611,12.2,631,37,31,20,5,2,2,0,8962,1
39017,11.6,615,20,20,16,2,3,2,0,-782,1
39799,11.6,670,16,8,20,3,0,0,0,782,0
36457,11.4,554,15,13,14,2,1,0,0,-2655,0
39112,11.4,639,14,12,15,3,1,2,0,2655,1
37575,11.4,622,13,14,11,2,1,1,0,4903,1
32672,10.8,587,11,13,13,0,0,0,0,-4903,0
40867,11.4,667,21,22,15,3,2,1,0,3074,0
37793,11.4,586,15,14,21,2,0,1,0,-3074,1
40123,11.6,653,13,13,15,4,1,2,0,3680,1
36443,11.0,584,15,21,13,2,2,0,0,-3680,0
40335,11.4,617,18,27,12,3,1,1,0,5049,0
35286,10.8,590,12,17,18,1,1,1,0,-5049,1
41599,11.6,606,24,20,17,4,2,0,0,2601,1
38998,11.4,564,17,24,24,2,0,2,0,-2601,0
39918,11.4,541,22,34,15,2,3,2,0,989,1
38929,11.4,565,15,23,22,4,0,0,0,-989,0
41316,11.8,505,27,24,19,4,2,1,0,4094,1
37222,11.0,548,19,17,27,2,0,1,0,-4094,0
50950,11.6,587,37,34,30,6,2,0,0,7935,1
43015,10.8,445,30,37,37,3,1,2,0,-7935,0
39441,11.0,541,20,28,32,2,1,1,0,-5932,0
45373,12.2,625,32,31,20,5,2,1,0,5932,1
32234,10.8,576,11,5,20,0,0,0,0,-7976,0
40210,11.6,582,20,21,11,8,2,2,0,7976,1
36581,11.6,738,8,6,10,3,3,1,0,-534,1
37115,11.2,631,10,10,8,4,0,1,0,534,0
39683,11.8,688,15,18,18,2,1,1,0,336,0
39347,11.4,629,18,22,15,1,2,1,0,-336,1
42282,11.4,547,27,42,15,3,3,2,0,6560,1
35722,11.0,587,15,8,27,1,0,0,0,-6560,0
38663,11.0,525,19,30,20,2,1,0,0,-4119,0
42782,11.6,642,20,25,19,4,1,2,0,4119,1
39099,11.6,525,24,38,30,0,0,0,0,-7568,0
46667,12.0,619,30,33,24,4,3,2,0,7568,1
37099,11.4,666,13,20,9,2,3,2,0,936,1
36163,11.4,690,9,11,13,2,0,0,0,-936,0
46875,12.6,692,28,38,11,7,2,1,0,9170,1
37705,11.2,602,11,14,28,2,1,1,0,-9170,0
36803,11.0,586,14,10,25,1,0,0,0,-6691,0
43494,11.4,614,25,36,14,4,3,2,0,6691,1
39109,10.6,506,18,32,32,2,0,0,0,-5100,0
44209,12.0,587,32,31,18,4,2,2,0,5100,1
