Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
51908,13.4,789,22,27,33,3,2,1,0,-1858,1
53766,13.8,758,33,39,22,8,1,1,1,1858,0
57010,14.4,752,37,33,32,9,1,1,1,7618,1
49392,13.2,694,32,41,37,2,1,1,0,-7618,0
57301,14.6,825,36,49,14,10,2,1,0,14902,1
42399,12.8,643,14,17,36,0,1,1,0,-14902,0
57406,14.4,805,29,42,17,12,3,1,1,12873,1
44533,12.6,694,17,21,29,2,0,1,0,-12873,0
44562,13.2,810,18,13,17,3,1,1,0,-3522,1
48084,13.8,763,17,31,18,4,3,1,1,3522,0
54653,14.0,756,34,51,26,4,3,2,1,6870,1
47783,13.0,684,26,38,34,2,0,0,0,-6870,0
51635,14.0,783,20,30,20,4,3,1,1,5801,1
45834,12.8,710,20,27,20,4,0,1,0,-5801,0
53073,13.4,796,29,43,19,5,3,1,0,4516,1
48557,13.2,736,19,34,29,2,0,0,1,-4516,0
54296,14.4,810,31,32,13,9,3,1,1,11050,1
43246,12.4,697,13,18,31,0,0,1,0,-11050,0
46571,13.0,676,18,29,32,1,0,1,1,-2555,0
49126,13.8,712,32,44,18,4,4,1,0,2555,1
50966,13.2,664,31,50,25,6,2,0,0,212,1
50754,13.2,703,25,30,31,3,1,2,1,-212,0
57067,13.6,739,34,54,15,8,2,1,1,12002,1
45065,12.6,698,15,23,34,3,1,1,0,-12002,0
46836,13.0,663,19,22,38,2,0,1,0,-10991,0
57827,14.2,741,38,45,19,8,3,1,1,10991,1
55267,13.4,803,33,31,38,4,2,1,0,976,0
54291,14.6,712,38,40,33,4,1,1,1,-976,1
47067,12.6,653,22,43,25,4,0,0,0,-3185,0
50252,13.2,691,25,25,22,4,3,1,1,3185,1
51307,13.4,695,27,36,21,5,1,1,0,4101,1
47206,13.2,720,21,23,27,3,2,1,0,-4101,0
56205,14.0,648,36,64,27,10,1,1,1,6083,1
50122,13.0,707,27,25,36,3,1,1,0,-6083,0
52256,13.4,687,27,43,17,8,2,2,1,6929,1
45327,12.4,745,17,14,27,3,1,0,0,-6929,0
48032,12.8,761,18,28,17,4,3,0,1,-1424,0
49456,13.0,782,17,38,18,5,1,2,0,1424,1
42134,12.6,704,10,13,21,2,0,1,0,-11744,0
53878,14.0,910,21,14,10,12,4,1,1,11744,1
47390,12.8,681,20,32,29,4,1,2,0,-3031,0
50421,14.0,683,29,52,20,3,2,0,1,3031,1
46247,12.6,718,20,22,20,2,2,1,0,-4412,0
50659,13.8,839,20,21,20,4,1,1,1,4412,1
52103,13.6,708,24,35,25,6,2,0,1,3747,1
48356,13.2,711,25,32,24,5,1,2,0,-3747,0
51055,14.0,721,21,36,21,5,2,1,1,782,1
50273,13.6,802,21,27,21,4,2,1,0,-782,0
53308,13.4,746,25,49,15,7,2,2,1,8711,1
44597,12.4,773,15,17,25,2,1,0,0,-8711,0
52981,14.0,835,25,34,25,4,1,2,0,1721,1
51260,14.0,780,25,26,25,4,2,0,1,-1721,0
58844,14.6,846,39,42,19,5,3,2,1,16325,1
42519,12.6,650,19,27,39,1,1,0,0,-16325,0
49392,13.6,626,29,36,30,1,1,0,1,-2129,0
51521,13.6,741,30,40,29,3,2,2,0,2129,1
50331,13.4,782,24,49,15,5,3,0,0,5887,1
44444,12.0,655,15,20,24,3,0,2,0,-5887,0
43238,12.4,688,21,30,21,1,2,0,0,-10724,0
53962,14.2,825,21,25,21,8,1,2,1,10724,1
53905,14.6,805,35,41,9,10,3,1,1,11502,1
42403,12.8,708,9,12,35,2,0,1,0,-11502,0
43930,12.8,710,11,14,19,3,0,1,1,-4269,0
48199,13.2,723,19,23,11,7,3,1,0,4269,1
52215,13.6,719,31,33,15,7,2,2,0,6175,1
46040,13.4,640,15,17,31,2,0,0,1,-6175,0
50100,13.4,662,28,26,29,3,1,2,0,-1902,1
52002,13.4,731,29,28,28,5,2,0,0,1902,0
50185,13.4,736,20,21,28,7,1,1,1,3104,0
47081,13.2,675,28,24,20,2,2,1,0,-3104,1
47854,13.0,660,26,44,14,4,3,1,0,4863,1
42991,12.4,728,14,16,26,3,1,1,0,-4863,0
40715,12.4,677,17,16,17,0,0,0,0,-7709,0
48424,13.2,808,17,11,17,6,2,1,1,7709,1
46318,12.6,756,18,20,19,4,1,1,0,-3503,0
49821,13.8,811,19,13,18,4,2,1,1,3503,1
47524,13.2,786,14,21,18,3,2,2,1,3479,1
44045,12.8,780,18,19,14,2,1,0,0,-3479,0
51058,13.4,766,26,34,20,6,2,1,0,2068,0
48990,13.2,742,20,24,26,3,2,1,0,-2068,1
47764,12.8,584,24,40,46,2,1,0,0,-9338,0
57102,13.6,661,46,52,24,6,2,2,1,9338,1
47020,13.6,722,15,17,35,3,2,1,1,-11250,0
58270,14.2,785,35,44,15,12,1,1,0,11250,1
53140,13.8,635,32,43,25,5,1,1,1,4164,1
48976,12.6,643,25,31,32,5,2,0,0,-4164,0
48909,12.6,661,24,24,38,4,1,0,0,-4828,0
53737,13.4,661,38,35,24,4,2,1,0,4828,1
48599,12.4,639,25,41,35,3,0,0,0,-4265,0
52864,13.6,612,35,49,25,3,3,2,1,4265,1
46164,13.0,694,18,25,27,4,0,2,1,-4170,0
50334,13.2,704,27,43,18,4,4,0,0,4170,1
50538,13.2,725,24,30,21,6,1,1,0,1303,1
49235,13.8,722,21,45,24,2,2,1,1,-1303,0
44770,12.8,718,15,20,31,3,2,1,0,-11224,0
55994,14.0,732,31,34,15,11,1,1,1,11224,1
49124,12.4,644,29,34,49,1,1,0,0,-9737,0
58861,13.0,619,49,75,29,9,3,2,0,9737,1
50952,13.0,684,25,36,38,4,2,2,0,-4665,1
55617,14.0,649,38,48,25,3,2,0,1,4665,0
46923,12.8,626,24,31,28,3,0,0,0,-6597,0
53520,14.0,692,28,49,24,5,4,2,1,6597,1
42594,12.4,723,12,13,14,4,2,1,0,-3654,1
46248,12.8,690,14,19,12,3,2,1,1,3654,0
47429,13.2,676,26,21,22,4,1,1,0,-2638,0
50067,12.8,743,22,39,26,5,2,1,0,2638,1
52770,14.0,784,24,39,4,13,3,1,1,12908,1
39862,12.2,747,4,5,24,2,0,1,0,-12908,0
45688,13.0,649,20,23,28,5,2,1,1,-5827,0
51515,13.2,710,28,42,20,5,1,1,0,5827,1
52436,13.6,634,29,34,35,4,1,2,1,287,0
52149,13.2,668,35,46,29,3,2,0,0,-287,1
59331,14.2,821,36,38,29,9,3,2,1,9646,1
49685,13.4,645,29,40,36,3,0,0,0,-9646,0
47570,13.2,729,20,19,27,5,1,0,0,-4434,0
52004,13.6,750,27,28,20,4,2,2,1,4434,1
49336,13.4,693,29,22,42,3,0,0,0,-13850,0
63186,14.8,715,42,50,29,12,4,2,1,13850,1
49080,13.0,675,24,38,48,1,1,0,0,-13936,0
63016,14.6,786,48,46,24,12,3,2,1,13936,1
54194,14.2,790,27,27,17,10,4,2,1,5236,1
48958,12.8,826,17,11,27,5,0,0,0,-5236,0
45281,13.0,674,18,16,21,3,1,0,0,-6478,0
51759,13.8,802,21,23,18,5,2,2,1,6478,1
45523,12.6,756,14,14,17,4,1,1,0,2256,1
43267,13.0,763,17,19,14,2,0,0,0,-2256,0
51005,13.2,753,27,28,25,6,2,1,1,460,0
50545,13.8,740,25,27,27,2,1,1,0,-460,1
54009,13.8,806,23,31,19,10,1,2,0,9670,1
44339,13.0,711,19,29,23,2,2,0,0,-9670,0
52635,13.8,741,26,47,15,5,2,1,1,10119,0
42516,12.2,692,15,25,26,1,1,1,0,-10119,1
52640,13.8,680,29,50,18,4,3,2,1,5583,1
47057,12.8,720,18,26,29,4,0,0,0,-5583,0
51285,13.0,616,31,27,27,6,2,1,0,3259,1
48026,13.2,695,27,31,31,2,1,1,0,-3259,0
63397,13.8,703,47,56,37,6,3,0,1,10850,1
52547,12.4,539,37,50,47,3,1,2,0,-10850,0
48476,13.2,669,24,34,41,2,1,1,0,-9717,0
58193,14.4,772,41,47,24,9,3,1,1,9717,1
49950,14.0,888,17,29,14,3,4,1,1,4672,1
45278,12.4,755,14,18,17,4,0,1,0,-4672,0
49923,13.6,787,20,26,25,3,2,1,1,-1991,0
51914,13.6,788,25,35,20,4,2,1,0,1991,1
55837,13.6,653,37,64,22,6,3,2,1,9328,1
46509,12.8,687,22,20,37,2,0,0,0,-9328,0
52851,14.0,683,30,54,26,4,1,0,1,112,0
52739,13.4,786,26,37,30,5,2,2,0,-112,1
48229,13.2,826,18,25,11,4,3,2,0,3745,1
44484,12.6,825,11,11,18,5,1,0,0,-3745,0
47874,12.6,675,20,34,35,3,0,0,0,-7666,0
55540,13.8,764,35,33,20,6,3,2,1,7666,1
