Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
2515,1.0,1,0,0,0,0,0,0,0,15,0
2500,1.0,0,0,0,0,0,0,0,0,-15,1
2505,1.0,0,0,0,0,0,0,0,0,5,1
2500,1.0,0,0,0,0,0,0,0,0,-5,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
3086,1.0,0,1,2,0,0,0,0,0,586,0
2500,1.0,0,0,0,1,0,0,0,0,-586,1
2500,1.0,0,0,0,1,0,0,0,0,-520,0
3020,1.0,0,1,4,0,0,0,0,0,520,1
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,0
3140,1.0,0,1,2,0,0,0,0,0,635,1
2505,1.0,0,0,0,1,0,0,0,0,-635,0
2500,1.0,0,0,0,0,0,0,0,0,0,0
2500,1.0,0,0,0,0,0,0,0,0,0,1
2500,1.0,0,0,0,0,0,0,0,0,0,1
