
83520,17.4,1338,32,40,45,6,2,1,1,-9506,0
93026,17.8,1366,45,58,32,5,5,1,2,9506,1
81779,17.6,1249,28,47,27,5,3,1,2,-1910,1
83689,17.6,1163,27,51,28,8,4,1,2,1910,0
