Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
28019,9.4,480,13,16,14,0,1,0,0,-2667,0
30686,9.4,474,14,15,13,1,0,1,0,2667,1
26697,8.8,342,13,16,25,0,0,1,0,-9180,0
35877,9.6,454,25,28,13,4,1,0,0,9180,1
25355,9.4,482,9,8,7,0,1,0,0,-1195,0
26550,9.0,464,7,7,9,1,1,1,0,1195,1
36603,9.8,548,14,15,2,7,1,1,0,16168,1
20435,8.0,352,2,3,14,0,1,0,0,-16168,0
25371,9.4,428,10,14,9,0,2,0,0,-575,1
25946,9.2,410,9,8,10,1,0,1,0,575,0
24347,8.4,376,7,8,22,0,0,0,0,-8961,0
33308,9.4,406,22,38,7,3,2,1,0,8961,1
25129,8.8,457,8,8,11,0,1,0,0,-3273,0
28402,9.4,454,11,7,8,2,0,1,0,3273,1
28425,9.6,445,11,11,12,1,1,1,0,-290,0
28715,9.4,497,12,13,11,1,1,0,0,290,1
34428,9.6,524,17,16,7,6,1,1,0,11677,1
22751,8.6,374,7,8,17,0,0,0,0,-11677,0
28695,9.2,485,12,12,12,1,0,1,0,-563,0
29258,9.4,464,12,13,12,1,1,0,0,563,1
25056,8.6,415,8,10,16,0,0,0,0,-7417,0
32473,9.8,516,16,19,8,2,1,2,0,7417,1
25216,9.2,426,10,14,11,0,0,0,0,-1742,0
26958,9.2,452,11,7,10,1,2,1,0,1742,1
28996,8.6,400,15,19,24,1,1,1,0,-3640,1
32636,9.6,450,24,23,15,1,1,0,0,3640,0
31352,9.4,416,22,25,16,1,0,1,0,2463,1
28889,8.6,364,16,21,22,1,1,0,0,-2463,0
29731,8.6,365,17,22,17,1,1,0,0,-2531,1
32262,9.2,420,17,17,17,1,0,1,0,2531,0
31656,9.2,512,16,11,16,2,1,1,0,2429,0
29227,9.4,417,16,22,16,0,1,0,0,-2429,1
25748,9.2,454,6,9,6,0,0,1,0,-25,0
25773,9.2,524,6,6,6,0,1,0,0,25,1
26042,9.2,439,8,10,12,0,0,1,0,-1396,0
27438,9.2,468,12,13,8,0,2,0,0,1396,1
30586,9.8,459,18,15,16,0,0,1,0,-264,0
30850,10.0,479,16,23,18,0,2,0,0,264,1
28593,9.2,515,9,6,8,1,0,2,0,2736,1
25857,9.2,448,8,8,9,1,2,0,0,-2736,0
34652,10.0,446,19,16,17,3,1,0,0,4391,1
30261,9.2,414,17,13,19,1,0,1,0,-4391,0
26741,9.0,450,12,13,13,0,1,0,0,-1419,1
28160,9.6,429,13,16,12,0,0,1,0,1419,0
27847,9.4,488,11,13,9,0,1,0,0,747,1
27100,9.2,472,9,4,11,1,1,1,0,-747,0
28561,9.2,474,9,9,7,1,1,1,0,4986,0
23575,8.8,393,7,6,9,0,1,0,0,-4986,1
33040,9.0,402,24,36,9,2,1,1,0,7514,1
25526,8.8,391,9,9,24,0,1,0,0,-7514,0
30135,9.0,400,18,14,29,2,0,1,0,-5869,0
36004,9.8,436,29,31,18,1,2,0,0,5869,1
25588,8.8,401,10,15,17,1,0,0,0,-4653,0
30241,9.2,459,17,24,10,1,2,1,0,4653,1
27087,8.6,346,13,15,28,0,0,0,0,-10662,0
37749,10.2,451,28,33,13,4,2,1,0,10662,1
26187,9.2,420,9,15,13,0,0,1,0,-5987,0
32174,9.8,508,13,16,9,2,2,0,0,5987,1
27976,9.6,484,12,9,2,0,1,0,0,6794,1
21182,9.0,412,2,1,12,0,0,1,0,-6794,0
30146,9.4,447,15,21,11,1,2,1,0,2043,1
28103,9.2,479,11,16,15,0,0,0,0,-2043,0
26818,9.0,406,12,16,18,0,1,1,0,-4043,1
30861,9.4,445,18,21,12,1,1,0,0,4043,0
28853,8.6,370,15,17,12,1,1,2,0,1556,0
27297,8.6,424,12,16,15,0,1,0,0,-1556,1
26595,9.0,475,10,16,9,0,1,1,0,1284,0
25311,9.2,466,9,7,10,0,1,0,0,-1284,1
29789,9.2,429,15,16,11,2,1,1,0,2115,1
27674,9.2,433,11,11,15,1,0,0,0,-2115,0
27085,9.0,447,9,10,11,1,0,1,0,-620,0
27705,9.6,479,11,10,9,0,1,0,0,620,1
24268,9.0,423,9,11,6,0,1,0,0,-3245,0
27513,9.4,438,6,6,9,3,0,1,0,3245,1
31793,9.4,467,15,13,12,3,0,1,0,3855,0
27938,9.8,457,12,7,15,0,2,0,0,-3855,1
29226,9.6,405,18,16,13,1,0,0,0,-1387,0
30613,9.4,490,13,15,18,1,1,1,0,1387,1
27271,9.0,428,10,10,18,0,0,0,0,-2959,0
30230,9.2,384,18,30,10,1,2,1,0,2959,1
30594,9.6,421,18,24,12,0,2,2,0,1941,1
28653,9.2,439,12,11,18,1,0,0,0,-1941,0
30424,9.4,412,18,24,11,1,1,1,0,2674,1
27750,9.4,408,11,8,18,1,0,0,0,-2674,0
27025,9.0,442,9,11,11,1,1,0,0,-960,0
27985,9.6,454,11,14,9,1,1,1,0,960,1
27480,9.4,425,12,13,15,0,0,1,0,-1917,0
29397,9.4,471,15,19,12,1,2,0,0,1917,1
27238,9.2,407,11,13,17,1,0,1,0,-3818,0
31056,10.2,503,17,17,11,0,2,0,0,3818,1
27875,8.6,407,10,12,12,2,2,1,0,-906,1
28781,9.6,451,12,16,10,1,0,0,0,906,0
30430,9.6,435,16,16,13,1,1,1,0,2735,1
27695,9.2,485,13,14,16,0,1,0,0,-2735,0
31314,9.2,406,18,16,13,2,0,1,0,3539,0
27775,9.4,461,13,14,18,0,1,0,0,-3539,1
28154,9.6,515,9,4,7,2,1,0,0,2326,0
25828,9.4,449,7,14,9,0,1,1,0,-2326,1
33038,9.8,517,13,10,7,4,0,1,0,8678,1
24360,8.8,468,7,4,13,1,1,0,0,-8678,0
26369,9.0,434,6,8,7,1,0,1,0,858,1
25511,9.0,432,7,6,6,0,2,0,0,-858,0
25349,8.8,413,7,5,12,0,1,0,0,-3379,0
28728,9.0,436,12,15,7,1,1,1,0,3379,1
27598,9.2,434,11,14,6,1,1,1,0,1742,0
25856,9.0,476,6,5,11,0,1,0,0,-1742,1
29589,9.4,443,15,22,14,1,0,1,0,3254,1
26335,9.6,361,14,14,15,0,1,0,0,-3254,0
26812,9.2,410,10,10,18,0,0,0,0,-4944,1
31756,9.6,479,18,21,10,2,2,1,0,4944,0
28538,8.8,377,16,27,14,0,1,0,0,-1764,1
30302,8.8,423,14,23,16,2,1,1,0,1764,0
29244,9.2,440,12,12,19,0,1,1,0,-1484,1
30728,9.4,451,19,20,12,2,1,0,0,1484,0
32805,9.6,459,18,13,14,2,1,0,0,4181,1
28624,9.0,370,14,14,18,1,1,1,0,-4181,0
35661,9.0,442,31,27,15,4,1,0,0,8790,1
26871,8.2,363,15,17,31,0,0,1,0,-8790,0
31162,9.8,468,15,15,8,2,1,1,0,6262,1
24900,9.4,415,8,8,15,1,0,0,0,-6262,0
30727,9.6,464,14,9,15,2,0,1,0,3864,1
26863,9.0,416,15,12,14,0,1,0,0,-3864,0
27378,9.6,501,8,15,6,1,1,1,0,2991,1
24387,8.8,426,6,8,8,0,1,0,0,-2991,0
30735,9.2,483,12,17,8,2,2,0,0,6982,1
23753,9.2,424,8,5,12,0,0,1,0,-6982,0
31553,9.4,387,21,27,18,1,0,1,0,3397,1
28156,9.0,373,18,19,21,0,1,0,0,-3397,0
20932,8.6,397,3,2,19,0,0,0,0,-12658,0
33590,9.6,467,19,19,3,5,0,1,0,12658,1
22656,9.0,411,5,3,16,0,0,0,0,-7722,0
30378,9.8,501,16,17,5,1,1,2,0,7722,1
25476,9.4,493,7,2,9,0,0,1,0,-1220,1
26696,9.4,433,9,16,7,1,2,1,0,1220,0
26319,9.4,436,8,7,18,0,1,0,0,-3921,1
30240,9.8,479,18,12,8,2,1,1,0,3921,0
22703,8.6,428,3,4,16,0,0,0,0,-10162,0
32865,9.6,475,16,22,3,1,1,1,0,10162,1
25858,9.0,403,10,19,14,0,0,0,0,-4528,0
30386,9.6,487,14,18,10,1,2,1,0,4528,1
28757,9.0,465,14,19,9,1,2,1,0,3929,1
24828,8.8,402,9,11,14,0,0,0,0,-3929,0
29848,9.6,474,15,13,6,2,1,1,0,7363,1
22485,9.0,380,6,6,15,0,0,0,0,-7363,0
34299,9.6,484,19,22,9,4,1,0,0,8984,1
25315,8.6,385,9,14,19,0,0,1,0,-8984,0
26905,9.0,421,10,9,14,1,0,0,0,-3035,0
29940,10.0,505,14,12,10,2,1,1,0,3035,1
27473,9.6,470,8,8,11,1,1,0,0,586,1
26887,9.2,428,11,12,8,1,0,1,0,-586,0
23733,9.0,396,9,13,12,0,0,0,0,-4116,0
27849,9.2,493,12,10,9,1,2,1,0,4116,1
28819,9.6,507,11,12,7,1,1,0,0,3867,1
24952,9.2,451,7,10,11,0,0,0,0,-3867,0
28836,9.8,496,14,8,6,2,2,0,0,4224,1
24612,8.6,401,6,6,14,0,0,1,0,-4224,0
24394,9.0,439,6,8,12,0,0,1,0,-1221,0
25615,9.6,461,12,9,6,0,2,0,0,1221,1
29105,9.6,498,12,11,10,1,0,1,0,974,1
28131,9.4,475,10,13,12,1,1,0,0,-974,0
28244,9.4,487,11,12,11,2,1,0,0,168,1
28076,9.2,488,11,9,11,0,0,1,0,-168,0
30464,9.0,474,15,26,5,1,1,0,0,5809,1
24655,9.0,455,5,7,15,0,1,1,0,-5809,0
23865,9.0,411,6,2,17,0,0,1,0,-8278,0
32143,10.0,479,17,13,6,3,1,0,0,8278,1
21906,8.8,405,5,7,9,0,0,0,0,-7734,0
29640,9.2,499,9,7,5,3,2,1,0,7734,1
26986,8.6,402,13,18,18,1,1,0,0,-5458,0
32444,9.8,434,18,27,13,2,0,1,0,5458,1
30067,9.4,485,10,14,7,4,1,1,0,6864,1
23203,8.4,405,7,5,10,0,1,0,0,-6864,0
32972,9.2,482,19,17,18,1,0,1,0,3298,0
29674,9.4,412,18,20,19,0,1,0,0,-3298,1
25130,8.6,382,9,13,12,1,0,0,0,-2516,0
27646,9.4,442,12,8,9,1,1,0,0,2516,1
28141,9.4,405,12,14,12,0,1,0,0,1116,1
27025,9.2,436,12,13,12,0,1,1,0,-1116,0
20976,7.4,272,8,7,19,0,0,0,0,-15622,0
36598,9.4,448,19,19,8,12,2,1,0,15622,1
29476,9.2,374,18,27,17,1,0,0,0,-392,1
29868,8.8,420,17,13,18,1,1,1,0,392,0
27423,9.0,373,15,17,11,0,1,1,0,-968,1
28391,9.0,462,11,8,15,2,1,0,0,968,0
28086,9.2,464,11,15,8,1,2,0,0,1456,0
26630,8.8,453,8,13,11,1,0,1,0,-1456,1
25189,9.0,423,7,12,10,0,0,1,0,-4006,0
29195,9.8,535,10,8,7,2,2,0,0,4006,1
27093,9.4,407,10,13,12,1,0,1,0,728,0
26365,9.4,406,12,14,10,0,2,0,0,-728,1
30396,9.8,472,14,10,5,2,2,1,0,8139,1
22257,9.2,405,5,4,14,0,0,0,0,-8139,0
30352,9.6,432,15,13,11,1,0,1,0,2092,0
28260,9.4,476,11,11,15,1,1,0,0,-2092,1
25935,8.8,414,9,7,14,0,0,0,0,-3081,1
29016,9.2,433,14,20,9,2,1,1,0,3081,0
26818,9.0,396,11,14,15,1,1,1,0,-3046,0
29864,9.2,463,15,15,11,1,1,0,0,3046,1
25719,9.0,411,7,9,13,1,1,1,0,-6333,1
32052,9.8,485,13,15,7,3,1,0,0,6333,0
27805,9.2,440,12,15,11,1,1,1,0,-1406,1
29211,9.2,486,11,9,12,2,1,0,0,1406,0
29000,9.4,451,13,20,7,0,1,1,0,2384,0
26616,9.0,458,7,6,13,1,1,0,0,-2384,1
27862,9.4,523,8,6,13,1,1,1,0,-1818,1
29680,9.4,482,13,11,8,3,0,0,0,1818,0
22771,9.0,384,6,9,17,0,0,0,0,-8448,0
31219,9.4,503,17,15,6,2,2,1,0,8448,1
32134,10.0,511,17,18,13,1,1,1,0,6145,1
25989,9.2,399,13,18,17,0,1,0,0,-6145,0
26422,9.0,390,12,13,14,0,1,0,0,-3611,0
30033,9.6,475,14,15,12,1,0,1,0,3611,1
27048,9.2,462,10,16,9,0,1,0,0,405,1
26643,9.0,389,9,13,10,2,0,1,0,-405,0
27439,9.4,417,16,18,9,0,1,0,0,-1519,0
28958,9.2,476,9,11,16,1,1,1,0,1519,1
29634,9.6,418,19,18,12,0,1,1,0,1585,0
28049,9.2,398,12,7,19,2,0,0,0,-1585,1
29634,9.6,418,19,18,12,0,1,1,0,1585,0
28049,9.2,398,12,7,19,2,0,0,0,-1585,1
27597,9.6,487,13,12,3,1,1,1,0,3237,1
24360,9.2,453,3,3,13,1,0,1,0,-3237,0
27350,9.0,435,11,11,16,0,1,0,0,-3597,0
30947,9.4,447,16,14,11,1,0,1,0,3597,1
24843,8.8,403,8,7,7,0,0,1,0,1384,0
23459,9.0,384,7,5,8,0,1,0,0,-1384,1
30181,9.4,435,14,12,5,2,0,1,0,7709,1
22472,8.6,362,5,6,14,0,0,0,0,-7709,0
32021,9.6,439,20,22,9,2,1,1,0,7556,1
24465,8.8,348,9,7,20,0,0,0,0,-7556,0
27741,8.8,403,10,9,11,1,0,1,0,3314,1
24427,9.0,407,11,10,10,0,1,0,0,-3314,0
27532,9.0,415,10,8,14,1,0,1,0,-2803,1
30335,9.6,448,14,11,10,2,1,0,0,2803,0
28771,9.4,431,13,10,14,1,1,0,0,2503,0
26268,9.2,401,14,9,13,0,0,1,0,-2503,1
24097,9.0,484,6,7,12,0,0,0,0,-7119,0
31216,9.4,519,12,16,6,2,1,1,0,7119,1
32297,9.4,491,17,22,9,1,2,1,0,7158,1
25139,9.2,432,9,11,17,0,0,0,0,-7158,0
26895,9.6,430,12,14,6,0,1,0,0,861,1
26034,9.2,463,6,6,12,1,1,1,0,-861,0
33823,9.2,417,24,28,20,2,2,1,0,3712,1
30111,9.0,353,20,13,24,1,0,0,0,-3712,0
23461,8.8,393,7,7,13,0,0,1,0,-6760,0
30221,9.6,442,13,18,7,2,1,0,0,6760,1
24778,9.0,413,10,6,11,0,0,0,0,-2112,0
26890,9.2,457,11,8,10,1,0,0,0,2112,1
27749,9.6,435,14,15,9,0,1,0,0,847,0
26902,9.4,448,9,4,14,1,0,1,0,-847,1
25411,9.2,478,5,7,10,0,1,1,0,-574,1
25985,9.4,476,10,9,5,0,1,0,0,574,0
27679,9.4,434,11,17,10,0,0,0,0,964,0
26715,9.2,476,10,10,11,0,2,1,0,-964,1
26020,8.8,369,10,6,25,0,1,0,0,-6023,0
32043,9.2,415,25,29,10,1,1,1,0,6023,1
26971,9.2,430,8,8,13,1,1,0,0,-2500,0
29471,9.6,465,13,12,8,2,0,1,0,2500,1
26518,9.2,365,14,20,13,0,1,0,0,-896,1
27414,9.0,413,13,13,14,1,0,0,0,896,0
29766,8.8,387,16,11,22,1,0,0,0,1214,0
28552,8.6,334,22,19,16,0,1,0,0,-1214,1
29605,9.0,402,15,22,13,2,0,0,0,1205,0
28400,9.0,377,13,19,15,1,1,1,0,-1205,1
26849,8.6,391,12,14,10,0,1,1,0,1383,1
25466,8.4,395,10,11,12,0,0,0,0,-1383,0
26977,8.8,373,13,17,19,0,1,0,0,-4354,0
31331,9.2,449,19,28,13,1,0,1,0,4354,1
25946,9.0,424,10,13,14,0,0,1,0,-3080,0
29026,9.0,414,14,20,10,1,2,0,0,3080,1
26289,9.2,483,5,8,12,0,0,1,0,-827,0
27116,9.8,506,12,9,5,0,1,0,0,827,1
27756,9.4,444,13,15,21,0,0,0,0,-4482,0
32238,9.6,443,21,17,13,1,2,1,0,4482,1
22790,9.0,396,5,6,14,0,0,0,0,-8865,0
31655,9.6,532,14,13,5,3,2,1,0,8865,1
29083,9.2,434,13,14,8,1,0,1,0,3180,1
25903,8.8,428,8,12,13,1,1,0,0,-3180,0
29075,10.0,524,11,11,10,1,1,0,0,1242,1
27833,9.4,453,10,8,11,1,0,1,0,-1242,0
26486,9.6,484,7,8,7,0,0,1,0,1309,1
25177,8.8,448,7,12,7,0,1,0,0,-1309,0
28123,9.0,389,13,10,18,1,0,0,0,-1300,0
29423,9.2,408,18,15,13,1,1,1,0,1300,1
26305,9.2,440,9,14,11,1,1,0,0,-3602,0
29907,9.4,503,11,12,9,2,0,1,0,3602,1
31877,9.8,474,20,24,5,2,1,1,0,7307,1
24570,8.8,455,5,8,20,0,0,0,0,-7307,0
23097,8.8,392,5,6,10,0,0,0,0,-7658,0
30755,9.6,545,10,6,5,3,2,1,0,7658,1
34575,9.6,500,19,17,11,5,1,0,0,8900,1
25675,8.6,374,11,17,19,0,0,0,0,-8900,0
27016,9.0,452,7,10,11,1,1,0,0,-3412,0
30428,9.6,482,11,10,7,2,0,1,0,3412,1
27940,8.6,393,18,18,28,0,1,0,0,-5783,0
33723,9.2,388,28,24,18,2,1,1,0,5783,1
23872,8.8,422,5,5,11,0,1,0,0,-4517,0
28389,9.4,482,11,9,5,2,0,1,0,4517,1
28555,9.2,441,12,13,14,2,2,1,0,495,1
28060,9.2,403,14,13,12,1,0,0,0,-495,0
29308,9.0,393,16,17,11,1,0,1,0,3705,1
25603,9.0,397,11,8,16,0,1,0,0,-3705,0
23588,8.8,397,8,11,12,0,1,0,0,-5124,0
28712,9.8,469,12,6,8,1,1,1,0,5124,1
28985,9.0,396,14,16,10,2,0,0,0,1786,0
27199,9.0,411,10,11,14,1,2,1,0,-1786,1
27308,9.2,433,11,12,8,1,1,0,0,486,1
26822,8.8,404,8,7,11,1,1,1,0,-486,0
32805,9.6,454,24,19,16,1,1,1,0,5203,1
27602,9.0,346,16,11,24,0,0,0,0,-5203,0
27553,9.2,412,12,5,13,2,0,1,0,-1384,0
28937,9.0,451,13,20,12,1,1,0,0,1384,1
28107,9.2,452,10,10,9,1,1,1,0,2465,0
25642,9.2,405,9,15,10,0,1,0,0,-2465,1
29258,9.6,478,11,21,4,2,1,0,0,3636,1
25622,9.2,467,4,5,11,0,0,1,0,-3636,0
25823,9.4,428,10,8,11,2,2,0,0,-2186,0
28009,9.0,435,11,10,10,1,0,1,0,2186,1
28199,8.8,354,15,14,18,1,1,1,0,-3942,0
32141,9.2,433,18,19,15,2,1,0,0,3942,1
27829,8.8,421,12,16,32,1,0,0,0,-8520,0
36349,9.4,421,32,34,12,2,2,1,0,8520,1
33133,9.4,489,17,19,14,3,1,1,0,6664,1
26469,9.0,362,14,18,17,0,0,0,0,-6664,0
25902,9.0,411,10,10,13,0,1,0,0,-3505,0
29407,9.8,495,13,11,10,1,1,1,0,3505,1
31025,9.6,440,17,13,19,2,0,0,0,-2171,0
33196,9.6,413,19,21,17,2,2,1,0,2171,1
30231,9.0,386,17,24,27,0,1,0,0,-4054,0
34285,9.8,446,27,21,17,1,1,1,0,4054,1
21306,8.8,396,3,3,10,0,0,0,0,-10224,0
31530,9.8,505,10,13,3,4,2,1,0,10224,1
29076,9.4,449,14,12,6,1,2,1,0,5752,1
23324,8.6,413,6,6,14,0,0,0,0,-5752,0
26848,9.0,381,12,16,20,0,0,1,0,-5461,0
32309,9.2,410,20,47,12,3,2,0,0,5461,1
29275,9.6,427,17,14,14,1,2,1,0,-1206,1
30481,9.4,480,14,8,17,1,0,0,0,1206,0
25416,9.0,394,10,8,11,0,1,0,0,-3320,0
28736,9.6,463,11,8,10,1,0,1,0,3320,1
28054,9.4,455,10,10,7,1,0,0,0,4488,1
23566,8.8,425,7,5,10,0,0,0,0,-4488,0
24339,8.0,322,8,10,25,0,0,0,0,-11766,0
36105,10.2,541,25,13,8,4,2,1,0,11766,1
31436,9.4,486,18,18,9,2,1,0,0,5165,0
26271,8.8,411,9,6,18,1,0,1,0,-5165,1
29359,9.4,460,11,11,10,2,0,1,0,3327,1
26032,9.2,419,10,12,11,0,2,0,0,-3327,0
29745,9.4,434,14,18,11,1,0,1,0,3394,0
26351,9.0,428,11,16,14,0,1,0,0,-3394,1
30145,9.8,450,17,13,11,1,1,0,0,1884,1
28261,9.2,404,11,11,17,1,0,1,0,-1884,0
29046,9.4,405,15,18,8,1,2,1,0,916,1
28130,9.2,442,8,10,15,2,0,0,0,-916,0
28306,9.4,372,17,13,12,1,2,1,0,3066,1
25240,9.0,405,12,11,17,0,0,0,0,-3066,0
35187,9.0,417,27,21,23,1,1,0,0,3450,1
31737,8.8,352,23,29,27,0,1,1,0,-3450,0
26344,9.2,436,8,7,16,0,0,0,0,-6090,0
32434,9.6,469,16,17,8,2,2,1,0,6090,1
27994,9.2,416,13,17,19,0,1,0,0,-2921,0
30915,9.4,446,19,18,13,2,1,1,0,2921,1
24505,8.8,443,8,2,15,0,0,0,0,-4019,0
28524,9.4,436,15,12,8,2,1,1,0,4019,1
26602,9.4,531,7,5,7,0,2,1,0,891,1
25711,9.2,448,7,6,7,1,0,0,0,-891,0
29523,9.8,519,10,13,13,1,1,0,0,-337,0
29860,9.4,461,13,15,10,1,1,1,0,337,1
