
80671,17.4,1292,31,40,44,6,2,1,1,-6776,0
87447,17.6,1301,44,57,31,4,5,1,1,6776,1
74987,17.4,1211,23,36,26,5,3,1,1,-6492,1
81479,17.2,1151,26,49,23,8,4,1,2,6492,0
