Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
19286,7.4,314,8,10,13,0,0,0,0,-3739,0
23025,7.8,340,13,15,8,0,1,0,0,3739,1
20245,7.4,285,7,2,21,0,0,0,0,-6509,0
26754,8.2,289,21,17,7,1,0,1,0,6509,1
20542,8.2,338,8,12,7,0,0,0,0,-1441,1
21983,8.2,395,7,5,8,0,1,1,0,1441,0
24580,8.0,386,14,17,7,0,1,0,0,3736,1
20844,7.6,318,7,10,14,0,0,1,0,-3736,0
22754,7.8,339,12,13,15,0,0,0,0,-1497,1
24251,7.6,313,15,22,12,0,1,1,0,1497,0
22965,8.0,375,12,8,13,0,1,0,0,-1085,0
24050,8.2,333,13,7,12,1,0,1,0,1085,1
24005,8.4,361,14,12,6,1,1,1,0,3761,1
20244,8.0,357,6,5,14,0,0,0,0,-3761,0
21449,7.8,301,11,8,12,0,1,0,0,-891,1
22340,8.0,334,12,14,11,0,0,1,0,891,0
21843,8.0,391,6,5,6,1,1,1,0,335,0
21508,8.2,370,6,8,6,0,0,0,0,-335,1
19568,8.2,400,2,2,3,0,0,0,0,451,0
19117,8.2,400,3,3,2,0,1,1,0,-451,1
19553,8.0,320,7,12,11,0,0,0,0,-3247,0
22800,7.8,358,11,14,7,0,1,0,0,3247,1
20607,8.2,325,8,9,10,0,0,1,0,-1970,1
22577,7.8,360,10,10,8,0,1,0,0,1970,0
22816,7.8,352,12,18,6,0,0,1,0,3637,1
19179,7.4,320,6,7,12,0,0,0,0,-3637,0
18377,7.6,343,3,3,5,0,1,0,0,-1077,0
19454,7.8,337,5,7,3,0,0,1,0,1077,1
23670,7.6,335,14,13,11,0,1,0,0,1945,1
21725,7.6,338,11,14,14,0,0,1,0,-1945,0
20538,8.0,349,8,10,8,0,1,1,0,-1603,0
22141,8.0,356,8,4,8,1,0,0,0,1603,1
21756,7.6,312,10,12,11,0,0,1,0,2045,0
19711,7.4,281,11,11,10,0,1,0,0,-2045,1
17170,7.2,341,1,2,6,0,0,1,0,-2925,0
20095,7.8,371,6,6,1,0,1,0,0,2925,1
23435,7.6,347,12,16,7,0,0,0,0,4808,1
18627,7.2,281,7,11,12,0,1,0,0,-4808,0
22432,7.6,370,8,3,14,1,0,0,0,-3007,0
25439,7.8,319,14,20,8,2,1,1,0,3007,1
20987,7.6,322,8,10,13,0,0,1,0,-1696,0
22683,8.0,364,13,11,8,0,1,0,0,1696,1
22285,8.0,342,11,10,9,0,0,1,0,-1431,1
23716,7.8,359,9,6,11,0,1,0,0,1431,0
21980,8.0,380,10,13,7,0,1,0,0,-151,0
22131,8.0,359,7,8,10,0,0,1,0,151,1
19867,7.2,273,7,9,21,0,0,1,0,-8217,0
28084,8.4,357,21,22,7,1,1,0,0,8217,1
19567,8.0,355,7,5,7,0,0,0,0,-1178,0
20745,8.0,355,7,7,7,0,1,1,0,1178,1
26052,8.6,430,8,9,1,2,1,1,0,8970,1
17082,7.2,314,1,2,8,0,1,0,0,-8970,0
20643,7.6,322,9,13,7,0,1,0,0,-10,1
20653,7.8,321,7,3,9,1,0,1,0,10,0
19470,7.8,316,5,3,16,0,0,0,0,-6227,0
25697,8.0,326,16,23,5,2,1,0,0,6227,1
20184,8.0,369,6,6,3,0,1,0,0,1385,0
18799,7.6,377,3,0,6,0,0,1,0,-1385,1
19924,7.6,338,6,4,11,0,0,1,0,-2421,0
22345,8.0,367,11,12,6,0,1,0,0,2421,1
27891,8.6,420,16,15,4,2,1,1,0,10353,1
17538,7.4,307,4,3,16,0,0,0,0,-10353,0
21692,8.2,389,9,10,8,0,0,1,0,-275,0
21967,8.0,382,8,8,9,0,1,0,0,275,1
18733,7.6,329,5,5,12,0,0,0,0,-5355,0
24088,8.4,391,12,14,5,0,1,1,0,5355,1
19710,8.0,358,5,7,5,0,0,0,0,410,0
19300,7.8,366,5,3,5,0,1,1,0,-410,1
22643,7.8,327,11,11,17,0,1,1,0,-1642,1
24285,8.2,354,17,12,11,0,0,0,0,1642,0
23398,7.8,310,15,20,12,0,0,0,0,747,1
22651,7.4,295,12,17,15,1,1,0,0,-747,0
22613,7.4,287,13,17,13,0,1,0,0,-2206,1
24819,7.8,321,13,14,13,0,0,0,0,2206,0
23851,8.2,401,13,9,11,0,1,1,0,1501,0
22350,8.2,333,11,13,13,0,0,0,0,-1501,1
20298,8.0,361,5,7,5,0,0,1,0,128,0
20170,7.8,398,5,5,5,0,1,0,0,-128,1
20333,8.0,343,6,5,9,0,0,1,0,-510,0
20843,8.0,364,9,9,6,0,1,0,0,510,1
24029,8.6,391,13,10,8,0,0,1,0,2527,0
21502,8.0,380,8,10,13,0,1,0,0,-2527,1
21881,8.2,390,7,4,6,0,0,1,0,2506,1
19375,7.8,354,6,6,7,0,2,0,0,-2506,0
23693,8.4,345,12,11,14,0,1,0,0,-439,1
24132,8.2,331,14,11,12,1,0,1,0,439,0
20778,7.8,357,8,9,9,0,0,0,0,-715,1
21493,8.0,345,9,11,8,0,0,1,0,715,0
22836,8.2,390,9,12,6,0,1,0,0,2374,1
20462,8.0,355,6,4,9,0,0,1,0,-2374,0
21569,8.0,362,7,6,5,0,0,1,0,3279,0
18290,7.4,286,5,4,7,0,1,0,0,-3279,1
23767,8.0,311,17,27,6,0,0,1,0,4313,1
19454,7.4,307,6,6,17,0,1,0,0,-4313,0
23122,7.8,319,14,9,21,0,0,1,0,-3511,0
26633,8.0,321,21,22,14,0,1,0,0,3511,1
20127,7.4,305,8,12,10,0,0,0,0,-1793,0
21920,7.8,360,10,14,8,0,1,1,0,1793,1
22452,7.4,271,11,13,18,0,0,0,0,-3968,0
26420,8.2,346,18,21,11,1,1,1,0,3968,1
21427,8.2,338,8,14,9,0,0,1,0,-3808,0
25235,8.0,391,9,13,8,1,1,0,0,3808,1
21897,8.4,380,10,6,2,0,1,0,0,4684,1
17213,7.8,326,2,1,10,0,0,1,0,-4684,0
23775,7.8,346,11,13,8,1,1,1,0,1112,1
22663,8.0,394,8,15,11,0,0,0,0,-1112,0
22101,7.8,333,10,15,12,0,1,1,0,-631,1
22732,8.0,351,12,13,10,0,0,0,0,631,0
22715,7.6,291,13,14,9,0,0,1,0,1312,0
21403,7.2,339,9,13,13,0,1,0,0,-1312,1
21943,8.2,369,10,16,8,0,1,0,0,1358,0
20585,7.8,353,8,7,10,0,0,0,0,-1358,1
22788,7.8,346,11,11,9,0,1,1,0,748,1
22040,8.2,346,9,10,11,0,0,0,0,-748,0
21806,8.2,339,9,10,7,0,0,1,0,1628,0
20178,8.0,353,7,4,9,0,1,0,0,-1628,1
19051,7.0,258,10,9,10,0,1,1,0,-2766,0
21817,8.0,343,10,15,10,0,0,0,0,2766,1
18391,7.6,338,5,3,2,0,1,0,0,-1514,0
19905,8.2,351,2,3,5,0,0,0,0,1514,1
23106,7.8,386,10,9,7,0,0,1,0,2451,0
20655,8.0,363,7,5,10,0,1,0,0,-2451,1
18762,7.6,303,7,10,17,0,1,0,0,-6419,0
25181,8.0,347,17,18,7,0,1,1,0,6419,1
22219,7.8,301,13,11,10,0,0,0,0,-1171,0
23390,8.0,382,10,11,13,0,1,1,0,1171,1
20389,8.0,349,6,4,11,0,0,0,0,-2920,0
23309,8.0,322,11,14,6,1,1,1,0,2920,1
23473,7.8,335,11,17,8,0,1,1,0,2217,1
21256,7.8,349,8,7,11,0,0,0,0,-2217,0
20067,8.0,338,6,9,8,0,0,0,0,-1091,0
21158,8.0,349,8,5,6,0,1,0,0,1091,1
23569,8.0,334,14,18,7,0,0,1,0,2367,1
21202,7.6,306,7,5,14,1,0,0,0,-2367,0
21566,8.0,363,8,10,6,0,1,0,0,1894,0
19672,7.8,358,6,6,8,0,0,1,0,-1894,1
19097,7.6,333,6,7,11,0,0,1,0,-2951,0
22048,8.0,378,11,12,6,0,2,0,0,2951,1
21072,8.2,325,8,8,11,0,0,1,0,-2141,0
23213,8.2,382,11,10,8,0,1,0,0,2141,1
20184,7.6,339,6,6,6,0,1,1,0,-790,1
20974,8.0,371,6,7,6,0,0,0,0,790,0
23308,8.2,346,11,13,11,0,0,1,0,354,1
22954,8.2,394,11,14,11,0,1,0,0,-354,0
25111,8.2,335,15,14,9,0,0,1,0,3949,0
21162,8.0,361,9,8,15,0,1,0,0,-3949,1
22450,8.6,419,8,4,3,1,1,0,0,4046,0
18404,7.8,356,3,3,8,0,0,1,0,-4046,1
22850,8.2,396,9,6,6,0,0,1,0,3596,1
19254,7.8,389,6,3,9,0,1,0,0,-3596,0
19511,7.8,325,5,5,6,0,0,1,0,-1038,1
20549,7.8,334,6,5,5,0,1,0,0,1038,0
18359,7.4,316,4,2,9,0,1,0,0,-4664,0
23023,8.2,352,9,10,4,1,0,1,0,4664,1
20579,7.8,345,6,9,4,0,0,1,0,69,0
20510,8.0,385,4,3,6,0,1,0,0,-69,1
22392,8.4,382,10,14,8,0,0,1,0,3164,1
19228,7.6,259,8,8,10,0,1,0,0,-3164,0
19076,7.8,317,5,3,15,0,0,0,0,-5194,1
24270,8.0,361,15,17,5,0,1,1,0,5194,0
22516,7.6,277,13,22,12,0,1,0,0,-864,1
23380,7.6,326,12,20,13,0,0,1,0,864,0
22786,7.6,341,9,11,15,0,0,1,0,217,1
22569,7.8,350,15,16,9,0,1,0,0,-217,0
25143,8.0,354,14,11,11,1,1,0,0,3480,1
21663,7.4,291,11,11,14,0,0,1,0,-3480,0
27240,7.8,338,25,19,13,1,1,0,0,4109,1
23131,7.6,315,13,15,25,0,0,1,0,-4109,0
24030,8.8,383,12,12,7,0,0,0,0,5099,1
18931,7.8,299,7,7,12,0,0,0,0,-5099,0
20755,7.6,326,9,6,14,0,0,1,0,-3224,0
23979,8.2,306,14,14,9,1,1,0,0,3224,1
23103,8.4,355,11,7,11,0,0,0,0,2122,1
20981,7.8,346,11,5,11,0,0,0,0,-2122,0
19785,8.2,387,3,6,3,0,0,1,0,1597,1
18188,7.8,358,3,3,3,0,1,0,0,-1597,0
22917,8.0,366,9,12,6,0,1,0,0,3998,1
18919,7.6,328,6,3,9,0,0,1,0,-3998,0
22973,7.8,303,14,18,13,0,0,1,0,1281,1
21692,7.2,285,13,13,14,0,1,0,0,-1281,0
17649,7.4,335,3,2,16,0,0,0,0,-7856,0
25505,7.8,360,16,16,3,1,0,0,0,7856,1
18617,7.6,324,4,3,12,0,0,0,0,-5684,0
24301,8.2,379,12,15,4,1,1,1,0,5684,1
19528,7.8,368,5,2,9,0,0,0,0,-2600,1
22128,7.8,332,9,16,5,1,2,1,0,2600,0
20391,7.6,348,6,6,14,0,1,0,0,-3395,1
23786,8.0,362,14,12,6,1,1,1,0,3395,0
18402,7.6,338,3,4,11,0,0,0,0,-5312,0
23714,8.2,365,11,14,3,0,1,1,0,5312,1
20588,7.8,327,8,13,10,0,0,0,0,-2589,0
23177,8.4,388,10,15,8,0,1,1,0,2589,1
22049,8.0,377,10,11,5,0,1,0,0,3490,1
18559,7.2,320,5,8,10,0,0,0,0,-3490,0
22262,8.0,355,11,7,5,0,0,1,0,4121,1
18141,8.0,311,5,4,11,0,0,0,0,-4121,0
26136,8.2,384,14,15,5,1,1,0,0,7345,1
18791,7.0,311,5,5,14,0,0,1,0,-7345,0
20385,7.8,320,9,7,10,0,0,0,0,-1624,0
22009,8.6,398,10,5,9,0,1,1,0,1624,1
19252,8.0,378,3,3,8,0,1,0,0,-1893,1
21145,8.2,360,8,9,3,0,0,1,0,1893,0
18091,7.8,302,6,8,9,0,0,0,0,-3064,0
21155,8.2,396,9,7,6,0,1,1,0,3064,1
22567,8.2,392,9,11,5,0,1,0,0,3126,1
19441,7.8,349,5,7,9,0,0,0,0,-3126,0
21460,8.4,403,9,6,4,0,1,0,0,2163,1
19297,7.6,322,4,4,9,0,0,1,0,-2163,0
18581,7.8,343,4,4,9,0,0,1,0,-1346,0
19927,8.2,344,9,5,4,0,1,0,0,1346,1
21438,8.0,384,8,7,8,0,0,1,0,-297,1
21735,8.0,362,8,11,8,0,1,0,0,297,0
21439,7.8,383,7,8,7,0,1,0,0,-164,1
21603,8.4,400,7,6,7,0,0,1,0,164,0
23391,8.0,384,12,19,3,0,0,0,0,3890,1
19501,7.6,369,3,5,12,0,1,1,0,-3890,0
18669,7.4,323,4,1,11,0,0,1,0,-5663,0
24332,8.4,377,11,9,4,1,1,0,0,5663,1
16775,7.4,328,2,2,7,0,0,0,0,-7189,0
23964,8.4,407,7,5,2,2,1,1,0,7189,1
20649,7.6,321,11,14,12,0,1,0,0,-2636,0
23285,8.2,336,12,18,11,0,0,1,0,2636,1
21157,8.0,370,5,7,3,1,1,1,0,2631,1
18526,7.6,352,3,2,5,0,0,0,0,-2631,0
27567,8.4,378,18,15,13,1,0,0,0,4043,0
23524,8.2,329,13,14,18,0,0,0,0,-4043,1
18870,8.0,387,3,0,9,0,0,1,0,-2627,0
21497,8.6,384,9,11,3,0,1,0,0,2627,1
20105,7.6,308,8,11,9,0,0,0,0,-566,0
20671,7.8,330,9,6,8,0,1,0,0,566,1
20141,7.6,323,6,5,9,0,0,0,0,-804,1
20945,8.0,355,9,8,6,0,1,1,0,804,0
18203,6.8,236,8,7,15,0,0,0,0,-9270,0
27473,8.4,351,15,15,8,3,2,1,0,9270,1
22043,7.6,294,12,16,14,0,0,0,0,-1335,1
23378,8.0,335,14,11,12,0,0,1,0,1335,0
21014,7.4,283,10,9,9,0,0,1,0,-1810,1
22824,7.8,358,9,8,10,1,1,0,0,1810,0
22515,8.0,366,9,11,6,1,2,0,0,2383,0
20132,7.6,337,6,11,9,0,0,1,0,-2383,1
19746,8.0,333,5,9,7,0,0,1,0,-1641,0
21387,8.6,409,7,6,5,0,2,0,0,1641,1
21574,8.4,330,9,13,8,0,0,1,0,2320,0
19254,7.6,297,8,12,9,0,1,0,0,-2320,1
22814,8.2,365,9,4,4,1,1,1,0,5150,1
17664,7.6,301,4,4,9,0,0,0,0,-5150,0
23846,8.0,335,10,9,9,1,0,1,0,724,0
23122,8.0,368,9,11,10,1,1,0,0,-724,1
19737,7.4,330,6,5,11,0,0,0,0,-3046,1
22783,8.0,336,11,15,6,1,0,1,0,3046,0
20702,7.6,315,9,12,11,0,1,1,0,-2318,0
23020,7.8,350,11,11,9,0,0,0,0,2318,1
19420,7.6,334,5,5,6,0,1,1,0,-2840,1
22260,8.2,393,6,4,5,0,0,0,0,2840,0
20547,8.0,343,7,8,9,0,0,1,0,-2038,1
22585,8.2,384,9,8,7,0,1,0,0,2038,0
22278,8.0,344,9,14,7,0,0,1,0,1030,0
21248,7.8,343,7,6,9,0,1,0,0,-1030,1
23272,8.2,403,8,6,9,1,1,1,0,1550,1
21722,8.0,371,9,7,8,0,0,0,0,-1550,0
17964,7.4,295,4,6,13,0,0,0,0,-5201,0
23165,8.0,398,13,12,4,0,1,0,0,5201,1
25849,8.4,416,12,13,9,1,0,1,0,5305,1
20544,7.8,336,9,7,12,0,1,0,0,-5305,0
21019,7.8,318,9,9,8,0,1,0,0,-809,0
21828,8.0,374,8,8,9,0,0,1,0,809,1
20935,7.8,369,6,10,6,0,1,0,0,1631,1
19304,7.4,287,6,10,6,0,0,0,0,-1631,0
22133,8.0,313,14,17,7,0,1,0,0,430,0
21703,8.0,368,7,10,14,0,0,1,0,-430,1
21443,8.0,334,10,8,6,0,0,1,0,1864,0
19579,7.4,312,6,5,10,0,0,0,0,-1864,1
21443,8.0,334,10,8,6,0,0,1,0,1864,0
19579,7.4,312,6,5,10,0,0,0,0,-1864,1
20503,8.2,376,9,9,2,0,1,0,0,2150,1
18353,8.0,350,2,3,9,0,0,1,0,-2150,0
22690,7.4,341,10,11,11,0,1,0,0,-581,0
23271,8.0,337,11,10,10,0,0,1,0,581,1
19310,8.0,313,6,6,7,0,0,1,0,219,0
19091,7.6,286,7,5,6,0,1,0,0,-219,1
22690,8.0,331,10,11,3,0,0,1,0,5494,1
17196,7.4,272,3,4,10,0,0,0,0,-5494,0
24192,8.2,355,15,15,6,0,1,1,0,5462,1
18730,7.8,280,6,4,15,0,0,0,0,-5462,0
20897,7.6,313,7,5,8,0,0,1,0,1116,1
19781,7.8,331,8,8,7,0,0,0,0,-1116,0
20935,8.0,313,8,6,11,0,0,1,0,-2155,1
23090,8.2,338,11,8,8,1,1,0,0,2155,0
22384,8.2,336,10,7,10,0,1,0,0,2120,0
20264,7.6,306,10,5,10,0,0,1,0,-2120,1
19536,8.0,379,5,6,9,0,0,0,0,-4575,0
24111,8.0,406,9,14,5,1,1,1,0,4575,1
24822,8.2,386,11,10,7,1,1,1,0,5556,1
19266,7.8,330,7,6,11,0,0,0,0,-5556,0
20358,7.8,338,7,7,4,0,0,0,0,680,1
19678,7.8,375,4,4,7,0,1,1,0,-680,0
26996,7.6,330,19,21,14,1,1,1,0,3632,1
23364,8.0,267,14,10,19,0,0,0,0,-3632,0
18101,7.6,307,4,3,9,0,0,1,0,-4515,0
22616,8.0,355,9,11,4,0,0,0,0,4515,1
19719,8.2,317,8,6,7,0,0,0,0,-507,0
20226,7.8,360,7,6,8,0,0,0,0,507,1
23053,8.2,336,13,14,6,0,1,0,0,3442,0
19611,7.8,326,6,2,13,0,0,1,0,-3442,1
19870,8.0,387,3,3,6,0,0,1,0,-89,1
19959,7.8,377,6,8,3,0,1,0,0,89,0
18719,7.6,338,4,4,5,0,0,0,0,-2484,0
21203,8.0,406,5,4,4,0,1,1,0,2484,1
20197,7.6,308,6,4,16,0,0,0,0,-4700,0
24897,8.0,338,16,18,6,1,1,1,0,4700,1
21201,8.0,337,7,8,8,0,1,0,0,-755,0
21956,8.0,365,8,6,7,1,0,1,0,755,1
19398,7.6,279,9,14,10,0,0,0,0,-2436,1
21834,7.8,348,10,10,9,0,0,0,0,2436,0
22942,7.6,304,11,7,18,1,0,0,0,-346,0
23288,7.8,277,18,14,11,0,0,0,0,346,1
22784,8.0,305,13,19,11,0,0,0,0,900,0
21884,7.8,295,11,16,13,0,1,1,0,-900,1
20467,7.2,327,7,7,7,0,1,1,0,580,1
19887,7.4,322,7,8,7,0,0,0,0,-580,0
21452,7.8,300,10,14,12,0,1,0,0,-2299,0
23751,8.0,364,12,18,10,0,0,1,0,2299,1
21308,8.0,346,9,13,9,0,0,1,0,-654,0
21962,7.8,323,9,12,9,0,1,0,0,654,1
20803,8.2,386,4,6,8,0,0,1,0,-601,0
21404,8.2,397,8,7,4,0,0,0,0,601,1
21346,8.2,335,9,10,17,0,0,0,0,-3079,0
24425,8.2,341,17,10,9,0,1,1,0,3079,1
22570,8.4,388,11,10,2,0,0,1,0,4120,1
18450,7.8,356,2,2,11,0,0,0,0,-4120,0
17279,7.8,317,3,3,12,0,0,0,0,-7966,0
25245,8.4,420,12,11,3,1,1,1,0,7966,1
20789,7.6,339,8,6,7,0,0,1,0,484,1
20305,7.8,332,7,10,8,0,1,0,0,-484,0
17715,7.2,279,5,4,14,0,0,0,0,-6714,0
24429,8.4,381,14,13,5,0,1,1,0,6714,1
19564,8.0,344,5,3,9,0,0,0,0,-2382,0
21946,8.2,372,9,5,5,1,1,1,0,2382,1
20076,7.8,292,7,6,15,0,0,1,0,-5079,0
25155,8.4,358,15,12,7,1,2,0,0,5079,1
21815,8.4,413,6,6,6,0,1,0,0,1419,1
20396,7.8,353,6,5,6,0,0,1,0,-1419,0
19685,7.0,288,9,8,10,0,0,0,0,-4550,0
24235,8.0,342,10,12,9,0,1,1,0,4550,1
21291,8.0,365,6,7,7,0,0,1,0,441,1
20850,7.8,347,7,12,6,0,1,0,0,-441,0
21605,7.6,286,11,9,12,0,0,0,0,-1485,0
23090,7.6,315,12,10,11,1,1,1,0,1485,1
20093,8.0,368,5,10,11,0,1,0,0,-3773,0
23866,8.4,405,11,12,5,0,0,1,0,3773,1
23369,8.2,347,14,17,5,0,0,1,0,2729,1
20640,8.0,378,5,8,14,0,0,0,0,-2729,0
18594,7.6,311,4,5,7,0,0,0,0,-3062,0
21656,8.0,412,7,1,4,0,1,1,0,3062,1
25330,8.6,389,15,15,9,0,1,0,0,5103,1
20227,7.2,306,9,15,15,0,0,0,0,-5103,0
19788,7.8,356,5,8,7,0,1,0,0,-2492,0
22280,8.2,380,7,7,5,0,0,1,0,2492,1
22409,7.8,317,14,12,21,0,0,0,0,-3226,0
25635,7.6,298,21,17,14,1,1,1,0,3226,1
18524,7.4,344,2,2,7,0,0,0,0,-2632,0
21156,8.2,391,7,5,2,0,0,1,0,2632,1
22281,7.6,349,9,8,8,1,2,1,0,2108,1
20173,7.8,316,8,8,9,0,0,0,0,-2108,0
20668,7.4,313,8,5,10,0,0,1,0,-211,1
20879,8.0,332,10,6,8,0,1,0,0,211,0
19559,7.6,318,7,10,9,0,1,0,0,-1962,0
21521,8.0,347,9,4,7,0,0,1,0,1962,1
21168,7.6,292,10,10,9,0,0,0,0,168,0
21000,7.6,317,9,10,10,0,1,0,0,-168,1
20767,7.8,341,8,8,7,0,1,0,0,-750,1
21517,7.6,304,7,7,8,0,0,1,0,750,0
24026,7.8,340,16,13,13,0,1,0,0,1344,1
22682,7.8,294,13,10,16,0,0,0,0,-1344,0
20733,7.8,317,8,4,11,1,0,1,0,-2144,0
22877,7.4,348,11,18,8,0,1,0,0,2144,1
22144,8.2,362,8,7,4,0,1,1,0,3543,0
18601,7.8,324,4,2,8,0,0,0,0,-3543,1
21773,8.0,371,8,15,4,0,1,0,0,1312,1
20461,7.8,357,4,5,8,0,0,1,0,-1312,0
18943,7.8,331,5,6,9,0,1,0,0,-3331,0
22274,8.0,352,9,7,5,0,0,1,0,3331,1
21241,7.6,283,10,7,14,0,1,1,0,-3127,0
24368,8.2,357,14,14,10,0,0,0,0,3127,1
21626,7.2,323,10,13,27,0,0,0,0,-6860,0
28486,8.4,340,27,28,10,0,1,1,0,6860,1
27016,8.6,408,15,18,8,1,1,1,0,7096,1
19920,7.6,304,8,8,15,0,0,0,0,-7096,0
20709,7.8,302,9,10,11,0,1,0,0,-2966,0
23675,8.2,370,11,11,9,1,0,1,0,2966,1
20813,7.8,335,10,7,15,0,0,0,0,-6883,0
27696,8.2,341,15,16,10,2,1,1,0,6883,1
22543,7.6,308,11,13,18,0,1,0,0,-3143,0
25686,8.2,361,18,13,11,0,0,1,0,3143,1
16467,7.4,317,1,1,6,0,0,0,0,-8022,0
24489,8.2,404,6,9,1,2,1,1,0,8022,1
23499,8.2,353,10,9,6,1,2,0,0,4633,1
18866,7.6,325,6,6,10,0,0,0,0,-4633,0
20809,7.6,323,8,8,13,0,0,1,0,-3447,0
24256,8.2,336,13,24,8,1,1,0,0,3447,1
23007,8.2,338,13,11,10,0,1,1,0,658,1
22349,8.0,367,10,6,13,0,0,0,0,-658,0
20282,8.0,300,9,7,8,0,1,0,0,-1730,0
22012,8.0,341,8,8,9,0,0,1,0,1730,1
21643,8.0,361,7,10,5,0,0,0,0,2554,1
19089,7.8,340,5,5,7,0,0,0,0,-2554,0
19900,7.0,258,7,9,21,0,0,0,0,-7754,0
27654,8.8,425,21,12,7,0,1,1,0,7754,1
24519,8.2,385,14,15,8,0,0,0,0,3846,0
20673,7.6,324,8,6,14,0,0,1,0,-3846,1
22515,8.4,361,9,9,5,0,0,1,0,3393,1
19122,7.6,339,5,5,9,0,1,0,0,-3393,0
23557,8.0,337,12,16,9,0,0,1,0,2751,0
