
75363,17.4,1202,30,38,31,4,4,1,0,-5130,0
80493,17.2,1100,31,49,30,11,2,1,2,5130,1
79048,17.2,1278,30,37,41,6,2,1,1,-4134,0
83182,17.6,1266,41,51,30,4,4,1,1,4134,1
83360,17.4,1266,45,44,42,12,3,1,0,-3403,0
86763,17.8,1257,42,42,45,7,4,1,3,3403,1
74036,17.4,1199,23,36,26,5,3,1,1,-5742,1
79778,17.2,1115,26,49,23,8,4,1,2,5742,0
