Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
59361,15.0,788,35,54,30,5,2,1,1,6080,1
54975,13.6,753,26,37,32,6,2,2,0,-1939,0
56914,14.2,797,32,57,26,4,2,0,1,1939,1
55030,14.0,851,23,30,22,5,0,2,1,2883,0
52147,14.0,848,22,27,23,4,3,0,0,-2883,1
45480,12.8,762,13,26,24,0,0,0,0,-11245,0
56725,14.2,897,24,30,13,8,4,2,1,11245,1
56487,14.2,794,29,44,35,4,2,1,0,-2628,1
59115,14.2,840,35,33,29,6,2,1,1,2628,0
54078,13.8,847,26,28,29,6,1,2,0,-1156,0
55234,14.4,793,29,40,26,6,3,0,1,1156,1
50853,13.2,737,21,38,22,2,1,1,0,-2349,0
53202,14.2,847,22,37,21,4,2,1,1,2349,1
50464,13.4,735,22,41,28,4,1,1,0,-4752,0
55216,14.2,799,28,52,22,6,3,1,1,4752,1
57071,14.8,919,27,46,23,3,1,2,0,2680,1
54391,14.2,819,23,28,27,6,3,0,1,-2680,0
62896,15.0,830,35,41,33,7,2,1,0,6837,1
56059,14.0,715,33,46,35,3,1,1,1,-6837,0
53596,13.6,746,29,36,28,4,1,0,0,303,1
53293,13.8,778,28,31,29,4,2,2,0,-303,0
49048,13.4,768,21,39,22,2,1,1,0,-9219,0
58267,14.2,873,22,33,21,8,3,1,1,9219,1
57055,14.2,753,31,49,28,4,3,2,1,3083,1
53972,13.8,811,28,33,31,3,1,0,0,-3083,0
50294,13.4,833,17,19,25,5,1,2,0,-5833,0
56127,15.0,916,25,30,17,5,3,0,1,5833,1
57841,14.4,880,32,28,25,8,2,1,0,2690,0
55151,14.6,820,25,24,32,3,2,1,1,-2690,1
61807,15.2,783,41,54,25,10,2,2,1,8595,1
53212,14.2,847,25,26,41,3,2,0,0,-8595,0
56176,14.0,772,33,33,37,4,2,2,0,-6782,0
62958,15.2,870,37,43,33,8,1,0,1,6782,1
49727,13.6,714,18,22,29,1,2,0,1,-7098,0
56825,14.2,802,29,38,18,8,2,2,0,7098,1
55679,14.2,834,32,46,30,4,2,1,0,3322,1
52357,14.6,677,30,40,32,2,2,1,1,-3322,0
54781,13.4,623,37,70,31,5,2,1,0,-1356,1
56137,13.4,669,31,62,37,6,2,1,1,1356,0
56958,14.2,823,27,36,36,3,2,1,0,35,1
56923,14.0,796,36,44,27,8,1,1,1,-35,0
62167,15.0,822,40,36,34,12,2,1,1,8358,1
53809,14.2,749,34,43,40,2,1,1,0,-8358,0
47106,14.0,849,19,13,20,3,1,1,0,-5514,1
52620,14.2,822,20,37,19,5,3,1,1,5514,0
59104,14.8,805,37,60,27,5,4,2,1,5927,1
53177,13.6,747,27,39,37,4,0,0,0,-5927,0
56701,14.6,838,24,33,22,7,3,1,1,4892,1
51809,13.4,762,22,29,24,6,0,1,0,-4892,0
57359,14.0,874,31,48,19,6,3,1,0,4113,1
53246,13.8,816,19,34,31,4,0,0,1,-4113,0
52258,13.8,740,21,38,36,2,0,1,1,-3617,0
55875,14.6,756,36,54,21,8,4,1,1,3617,1
55697,13.8,733,32,51,26,9,2,0,0,1151,1
54546,14.2,791,26,30,32,3,1,2,1,-1151,0
51784,13.8,721,22,29,43,3,0,1,0,-11850,0
63634,15.0,784,43,55,22,12,3,1,1,11850,1
59652,14.4,827,36,35,46,4,2,1,0,-2344,0
61996,15.2,773,46,48,36,10,1,1,1,2344,1
52196,13.6,702,25,51,26,7,0,0,0,-1448,0
53644,13.8,734,26,25,25,6,3,1,1,1448,1
56643,14.4,763,29,41,21,5,2,1,1,5966,1
50677,13.4,785,21,23,29,4,2,1,0,-5966,0
51781,13.6,799,20,33,23,4,3,0,1,-2738,0
54519,13.8,821,23,55,20,7,1,2,0,2738,1
51700,13.6,778,22,26,24,3,2,1,0,-4758,0
56458,14.8,901,24,26,22,8,2,1,1,4758,1
56266,14.2,765,27,41,29,6,2,0,1,2697,1
53569,13.6,764,29,39,27,5,1,2,0,-2697,0
55541,14.6,789,23,38,24,7,2,1,1,1113,1
54428,14.2,848,24,34,23,4,2,1,0,-1113,0
58721,14.2,806,29,54,18,9,2,2,1,8937,1
49784,13.2,841,18,25,29,2,1,0,0,-8937,0
56565,14.2,888,26,34,29,5,1,2,0,-592,1
57157,15.0,837,29,34,26,4,3,0,1,592,0
54399,14.4,690,32,43,33,2,1,0,1,-2178,0
56577,14.6,808,33,48,32,4,2,2,0,2178,1
56016,13.8,852,28,55,18,7,3,0,0,6831,1
49185,13.0,702,18,25,28,3,0,2,0,-6831,0
58078,15.2,850,39,50,10,13,3,1,1,10929,1
47149,13.6,772,10,15,39,2,0,1,0,-10929,0
48762,13.6,747,14,24,20,3,1,1,1,-2353,0
51115,14.0,771,20,25,14,7,3,1,0,2353,1
54108,13.8,740,31,33,16,7,2,2,0,4075,1
50033,13.8,705,16,20,31,2,1,0,1,-4075,0
53514,14.0,708,30,30,32,3,1,2,0,-4264,1
57778,14.4,787,32,32,30,5,2,0,1,4264,0
53288,13.8,764,21,22,31,8,1,1,1,1562,0
51726,14.0,748,31,27,21,2,3,1,0,-1562,1
54665,14.2,722,30,51,15,7,3,1,1,9034,1
45631,13.2,772,15,17,30,3,1,1,0,-9034,0
44762,13.2,705,20,22,21,0,0,0,0,-9168,0
53930,14.2,854,21,21,20,11,2,1,1,9168,1
51662,13.8,831,20,25,19,5,1,1,0,-3054,0
54716,14.4,882,19,13,20,7,3,1,1,3054,1
54770,14.2,842,20,35,19,7,3,2,1,7582,1
47188,13.2,816,19,21,20,2,1,0,0,-7582,0
54264,14.0,802,28,35,23,6,2,1,0,491,0
53773,14.0,780,23,29,28,3,2,1,1,-491,1
52455,13.4,630,26,44,51,3,1,0,0,-9642,0
62097,14.4,706,51,57,26,9,3,2,1,9642,1
53181,14.6,798,18,22,37,3,2,1,1,-8777,0
61958,14.8,842,37,48,18,12,1,1,0,8777,1
57435,14.4,706,33,43,25,6,1,1,1,5638,1
51797,13.4,702,25,31,33,5,2,0,0,-5638,0
52997,13.0,721,25,26,40,5,1,0,0,-7659,0
60656,14.8,760,40,37,25,5,2,1,1,7659,1
51828,13.4,693,26,42,38,3,0,0,0,-6447,0
58275,14.2,676,38,49,26,5,3,2,1,6447,1
47950,13.0,712,18,25,33,4,0,2,1,-10609,0
58559,14.8,778,33,55,18,8,4,0,1,10609,1
54217,13.8,790,25,33,22,8,1,1,0,1933,1
52284,14.0,783,22,45,25,2,2,1,1,-1933,0
49847,13.8,794,19,21,33,3,2,1,0,-9937,0
59784,14.8,782,33,37,19,11,1,1,1,9937,1
55437,13.6,726,29,41,43,4,2,2,0,-4877,1
60314,14.6,680,43,53,29,3,2,0,1,4877,0
49433,13.4,669,24,31,29,3,0,0,0,-8059,0
57492,14.4,781,29,49,24,5,4,2,1,8059,1
46872,13.6,794,14,13,14,4,2,1,0,-2695,1
49567,13.6,746,14,19,14,4,2,1,1,2695,0
50911,13.4,699,29,27,27,4,1,1,0,-4028,0
54939,13.6,780,27,49,29,5,2,1,0,4028,1
47628,13.4,679,20,23,33,5,2,1,1,-9703,0
57331,14.4,788,33,54,20,7,2,1,0,9703,1
56501,14.2,693,31,35,38,5,1,2,1,-839,0
57340,14.2,731,38,51,31,4,3,0,0,839,1
52770,14.0,784,23,22,28,8,2,0,0,-2343,0
55113,14.0,802,28,29,23,4,2,2,1,2343,1
49008,13.6,709,20,19,28,3,1,0,0,-10365,0
59373,15.0,867,28,34,20,10,2,2,1,10365,1
48185,13.0,793,15,16,19,4,1,1,0,1179,1
47006,13.6,827,19,25,15,2,1,0,0,-1179,0
56035,14.0,804,31,35,29,7,2,1,1,179,0
55856,14.6,774,29,32,31,4,1,1,0,-179,1
56788,14.4,797,26,47,15,10,3,1,1,11367,0
45421,12.8,756,15,25,26,1,1,1,0,-11367,1
60924,14.8,753,38,70,20,6,4,2,1,11236,1
49688,12.8,735,20,30,38,4,0,0,0,-11236,0
55175,14.0,666,33,30,29,6,2,1,0,3404,1
51771,13.6,749,29,35,33,2,1,1,0,-3404,0
54556,14.0,740,28,44,43,2,1,1,0,-7154,0
61710,15.2,819,43,50,28,10,3,1,1,7154,1
54769,14.6,938,19,32,15,5,4,1,1,5877,1
48892,13.4,803,15,19,19,4,0,1,0,-5877,0
54931,14.4,844,23,28,27,4,2,1,1,-984,0
55915,14.2,850,27,38,23,4,2,1,0,984,1
60614,14.6,701,42,70,26,6,4,2,1,9572,1
51042,13.4,724,26,30,42,2,0,0,0,-9572,0
57237,14.4,761,32,56,27,6,1,0,1,490,0
56747,14.2,846,27,40,32,5,2,2,0,-490,1
52198,13.8,890,20,28,12,4,3,2,0,2546,1
49652,14.0,888,12,13,20,7,1,0,1,-2546,0
50839,12.6,711,21,37,37,3,0,0,0,-8985,0
59824,14.4,837,37,38,21,7,3,2,1,8985,1
