
82304,17.4,1317,32,40,44,6,2,1,1,-8023,0
90327,17.8,1334,44,57,32,4,5,1,2,8023,1
77785,17.4,1224,26,42,27,5,3,1,1,-5232,1
83017,17.4,1163,27,51,26,8,4,1,2,5232,0
