Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
8969,4.8,145,1,1,3,0,0,0,0,-562,1
9531,4.6,147,3,2,1,0,0,0,0,562,0
10180,5.0,182,3,0,3,0,0,0,0,505,0
9675,4.6,139,3,3,3,0,0,0,0,-505,1
10318,4.6,171,4,2,2,0,0,0,0,1173,1
9145,4.4,145,2,0,4,0,0,0,0,-1173,0
10727,5.0,122,6,5,4,0,0,0,0,187,1
10540,4.8,142,4,5,6,0,0,0,0,-187,0
9349,4.4,130,3,3,4,0,0,0,0,-1020,0
10369,4.8,161,4,3,3,0,0,0,0,1020,1
9772,4.8,150,3,3,3,0,0,0,0,-183,0
9955,4.6,148,3,5,3,0,0,0,0,183,1
9900,4.6,150,3,5,2,0,0,0,0,617,1
9283,4.8,153,2,2,3,0,0,0,0,-617,0
9879,4.6,128,4,3,6,0,0,0,0,-523,1
10402,4.8,125,6,5,4,0,0,0,0,523,0
10069,4.6,114,5,5,2,0,0,0,0,1439,1
8630,4.6,121,2,0,5,0,0,0,0,-1439,0
10556,5.0,152,5,4,0,0,0,0,0,2153,1
8403,4.6,133,0,0,5,0,0,0,0,-2153,0
9784,4.6,144,3,4,2,0,0,0,0,843,0
8941,4.8,142,2,2,3,0,0,0,0,-843,1
10767,5.0,173,4,3,1,0,0,0,0,2352,1
8415,4.6,122,1,1,4,0,0,0,0,-2352,0
10476,4.6,136,6,6,1,0,0,0,0,1316,0
9160,4.6,148,1,3,6,0,0,0,0,-1316,1
10086,4.8,158,4,1,1,0,0,0,0,1488,1
8598,4.6,140,1,0,4,0,0,0,0,-1488,0
10098,5.0,159,4,2,2,0,0,0,0,867,1
9231,4.8,152,2,2,4,0,1,0,0,-867,0
10548,4.8,156,5,4,4,0,0,0,0,251,0
10297,4.6,148,4,6,5,0,0,0,0,-251,1
11043,4.4,120,7,7,5,0,0,0,0,1038,0
10005,4.2,123,5,8,7,0,0,0,0,-1038,1
10760,4.2,116,6,4,10,0,0,0,0,-660,1
11420,4.4,127,10,9,6,0,0,0,0,660,0
11988,4.8,155,5,9,3,0,0,0,0,2940,1
9048,4.6,128,3,2,5,0,0,0,0,-2940,0
9467,5.0,160,2,1,4,0,0,0,0,-595,0
10062,4.8,166,4,2,2,0,0,0,0,595,1
8798,5.0,161,0,0,0,0,0,0,0,264,1
8534,4.8,157,0,0,0,0,1,0,0,-264,0
10555,5.0,155,5,3,4,0,0,0,0,381,0
10174,4.8,134,4,3,5,0,0,0,0,-381,1
9710,4.6,129,4,2,4,0,0,0,0,-452,1
10162,4.8,153,4,2,4,0,0,0,0,452,0
9517,4.8,155,3,1,2,0,0,0,0,-339,1
9856,4.8,161,2,2,3,0,0,0,0,339,0
10120,4.8,148,4,4,2,0,0,0,0,1382,1
8738,4.4,113,2,4,4,0,0,0,0,-1382,0
8920,4.8,161,1,0,2,0,0,0,0,-5,0
8925,4.8,131,2,1,1,0,0,0,0,5,1
8977,4.4,150,1,3,3,0,0,0,0,-1108,0
10085,4.8,161,3,3,1,0,0,0,0,1108,1
10941,4.6,149,6,5,3,0,0,0,0,1129,1
9812,4.6,149,3,1,6,0,0,0,0,-1129,0
9764,4.8,143,3,3,2,0,0,0,0,1151,1
8613,4.2,127,2,1,3,0,0,0,0,-1151,0
9334,5.0,147,2,3,6,0,0,0,0,-1940,0
11274,4.8,165,6,5,2,0,0,0,0,1940,1
10177,4.8,149,3,2,6,0,0,0,0,-1020,0
11197,4.8,152,6,8,3,0,1,0,0,1020,1
9644,4.8,138,3,3,3,0,0,0,0,-647,1
10291,4.6,158,3,5,3,0,0,0,0,647,0
11208,5.2,154,5,4,2,0,0,0,0,2010,1
9198,4.6,159,2,1,5,0,0,0,0,-2010,0
9713,5.0,147,2,2,2,0,0,0,0,-7,0
9720,4.8,172,2,1,2,0,0,0,0,7,1
10023,4.8,149,4,2,1,0,0,0,0,1190,0
8833,4.8,147,1,1,4,0,0,0,0,-1190,1
10698,5.0,150,5,2,3,0,0,0,0,1241,0
9457,5.0,139,3,5,5,0,0,0,0,-1241,1
9882,4.8,151,3,4,5,0,0,0,0,-971,1
10853,4.8,157,5,5,3,0,0,0,0,971,0
8977,4.4,118,3,1,3,0,0,0,0,-1664,0
10641,5.0,173,3,2,3,0,0,0,0,1664,1
9540,4.8,141,3,2,2,0,0,0,0,-154,0
9694,4.8,165,2,2,3,0,0,0,0,154,1
9540,4.8,141,3,2,2,0,0,0,0,-154,0
9694,4.8,165,2,2,3,0,0,0,0,154,1
11882,4.8,132,8,6,9,0,0,0,0,-565,0
12447,4.6,148,9,17,8,0,0,0,0,565,1
8795,4.4,120,3,3,5,0,0,0,0,-1743,0
10538,4.6,143,5,8,3,0,0,0,0,1743,1
9027,4.6,131,1,0,8,0,0,0,0,-2368,0
11395,4.8,121,8,7,1,0,0,0,0,2368,1
9710,4.6,137,3,6,3,0,0,0,0,127,1
9583,4.8,160,3,1,3,0,0,0,0,-127,0
11718,4.6,157,6,9,4,0,0,0,0,1387,1
10331,4.4,139,4,5,6,0,0,0,0,-1387,0
9772,4.8,148,3,4,6,0,0,0,0,-1159,1
10931,5.0,142,6,5,3,0,0,0,0,1159,0
10327,4.6,160,4,2,4,0,0,0,0,892,0
9435,4.6,132,4,2,4,0,0,0,0,-892,1
9802,5.0,160,3,2,1,0,0,0,0,719,1
9083,4.8,152,1,0,3,0,0,0,0,-719,0
10619,5.0,138,6,2,2,0,0,0,0,1418,1
9201,4.8,148,2,2,6,0,0,0,0,-1418,0
9904,4.8,172,2,3,0,0,0,0,0,747,0
9157,5.0,167,0,0,2,0,0,0,0,-747,1
9351,5.2,173,0,0,0,0,0,0,0,721,0
8630,4.8,167,0,0,0,0,0,0,0,-721,1
8312,4.4,137,1,0,4,0,0,0,0,-1830,0
10142,4.4,150,4,4,1,0,0,0,0,1830,1
8577,4.8,157,0,0,3,0,0,0,0,-1025,1
9602,4.8,167,3,2,0,0,0,0,0,1025,0
10061,4.8,135,4,8,4,0,0,0,0,-246,1
10307,4.6,144,4,4,4,0,0,0,0,246,0
9160,5.0,153,1,2,0,0,0,0,0,789,0
8371,4.6,140,0,0,1,0,0,0,0,-789,1
11795,4.4,125,8,9,5,0,0,0,0,1090,1
10705,4.6,153,5,4,8,0,0,0,0,-1090,0
9701,5.0,171,2,3,2,0,0,0,0,69,0
9632,5.0,150,2,1,2,0,0,0,0,-69,1
9059,4.6,149,1,2,4,0,0,0,0,-997,0
10056,5.2,153,4,2,1,0,0,0,0,997,1
9022,4.6,152,1,2,2,0,0,0,0,-41,0
9063,4.6,153,2,1,1,0,0,0,0,41,1
10238,4.6,155,3,4,2,0,0,0,0,1252,1
8986,4.2,128,2,3,3,0,0,0,0,-1252,0
9184,4.8,157,2,0,7,0,0,0,0,-2630,0
11814,5.0,150,7,11,2,0,0,0,0,2630,1
9404,4.4,136,2,2,4,0,0,0,0,-877,0
10281,4.8,152,4,6,2,0,0,0,0,877,1
10660,4.6,158,4,4,3,0,0,0,0,160,1
10500,4.8,160,3,2,4,0,0,0,0,-160,0
10582,4.8,164,5,6,3,0,0,0,0,926,0
9656,4.6,139,3,3,5,0,0,0,0,-926,1
9448,4.2,116,4,4,11,0,0,0,0,-3918,0
13366,5.2,143,11,12,4,0,0,0,0,3918,1
9336,4.8,157,2,2,3,0,0,0,0,-664,0
10000,4.8,159,3,3,2,0,0,0,0,664,1
11258,5.0,173,5,5,1,0,0,0,0,2191,1
9067,4.8,145,1,2,5,0,1,0,0,-2191,0
10155,4.8,137,4,3,2,0,0,0,0,1678,1
8477,4.4,123,2,0,4,0,0,0,0,-1678,0
9115,4.6,129,2,1,6,0,0,0,0,-2158,0
11273,4.4,126,6,7,2,0,0,0,0,2158,1
9054,4.8,163,1,0,1,0,0,0,0,393,0
8661,4.6,153,1,0,1,0,0,0,0,-393,1
8958,5.0,139,2,0,5,0,0,0,0,-1653,0
10611,4.8,151,5,4,2,0,0,0,0,1653,1
10709,5.2,175,4,2,1,0,0,0,0,1457,1
9252,4.8,173,1,2,4,0,0,0,0,-1457,0
10858,5.0,168,5,7,2,0,0,0,0,1178,0
9680,4.6,159,2,1,5,0,0,0,0,-1178,1
9702,4.8,145,3,2,4,0,0,0,0,-874,0
10576,5.0,163,4,4,3,0,0,0,0,874,1
8387,4.6,149,0,0,1,0,0,0,0,-699,0
9086,4.6,163,1,1,0,0,0,0,0,699,1
10551,4.6,127,5,6,7,0,0,0,0,-503,1
11054,4.6,133,7,4,5,0,0,0,0,503,0
10287,4.4,130,5,9,3,0,0,0,0,275,1
10012,4.4,141,3,4,5,0,0,0,0,-275,0
10254,4.8,128,5,5,5,0,0,0,0,-527,1
10781,4.4,136,5,5,5,0,0,0,0,527,0
11522,4.8,181,5,4,3,0,0,0,0,1859,0
9663,4.6,140,3,4,5,0,0,0,0,-1859,1
9496,5.0,175,1,0,1,0,0,0,0,41,0
9455,5.0,176,1,1,1,0,0,0,0,-41,1
8184,4.8,135,0,0,2,0,0,0,0,-1183,0
9367,4.6,142,2,1,0,0,0,0,0,1183,1
9315,4.4,143,2,1,6,0,0,0,0,-1376,0
10691,4.6,142,6,4,2,0,0,0,0,1376,1
10869,5.2,162,5,4,2,0,0,0,0,1173,0
9696,4.8,173,2,2,5,0,0,0,0,-1173,1
9717,4.6,162,2,2,1,0,0,0,0,1379,1
8338,4.2,127,1,1,2,0,0,0,0,-1379,0
11131,5.4,154,4,6,5,0,0,0,0,647,1
10484,4.8,135,5,4,4,0,0,0,0,-647,0
10149,5.0,168,3,3,2,0,0,0,0,926,1
9223,5.0,148,2,0,3,0,0,0,0,-926,0
10532,5.0,168,3,3,1,0,0,0,0,1761,1
8771,4.6,148,1,1,3,0,0,0,0,-1761,0
9061,4.6,162,1,0,3,0,0,0,0,-243,0
9304,4.6,114,3,3,1,0,0,0,0,243,1
10089,4.2,121,5,8,3,0,0,0,0,473,1
9616,4.8,135,3,3,5,0,0,0,0,-473,0
10368,4.8,152,6,2,7,0,0,0,0,-924,0
11292,4.8,143,7,7,6,0,0,0,0,924,1
9997,4.4,146,3,5,3,0,0,0,0,152,0
9845,4.6,157,3,3,3,0,0,0,0,-152,1
10173,4.4,115,5,4,7,0,0,0,0,-1131,0
11304,5.0,143,7,7,5,0,0,0,0,1131,1
9751,5.2,162,2,4,3,0,0,0,0,-1222,0
10973,4.8,175,3,3,2,0,0,0,0,1222,1
10151,5.0,152,3,3,0,0,0,0,0,1712,1
8439,4.8,155,0,0,3,0,0,0,0,-1712,0
11120,4.8,141,5,8,2,0,0,0,0,1180,1
9940,4.8,170,2,5,5,0,0,0,0,-1180,0
9175,4.4,149,2,2,2,0,0,0,0,-479,1
9654,4.6,155,2,2,2,0,0,0,0,479,0
10968,5.0,148,5,6,3,0,0,0,0,1440,1
9528,4.8,153,3,2,5,0,0,0,0,-1440,0
10918,4.6,128,5,8,4,0,0,0,0,1067,0
9851,4.2,136,4,6,5,0,0,0,0,-1067,1
9151,4.6,140,2,1,3,0,0,0,0,1390,1
7761,4.4,110,3,0,2,0,0,0,0,-1390,0
10238,5.0,157,4,3,4,0,0,0,0,556,0
9682,4.8,142,4,3,4,0,0,0,0,-556,1
10163,4.8,165,3,1,3,0,0,0,0,651,1
9512,4.4,136,3,3,3,0,0,0,0,-651,0
9456,4.6,152,2,2,3,0,0,0,0,-429,0
9885,5.0,162,3,2,2,0,0,0,0,429,1
8847,4.2,124,2,2,2,0,0,0,0,-549,0
9396,4.8,154,2,4,2,0,0,0,0,549,1
9009,4.6,132,2,2,0,0,0,0,0,169,0
8840,4.8,153,0,0,2,0,0,0,0,-169,1
11379,5.0,171,5,6,3,0,0,0,0,1916,0
9463,4.6,144,3,2,5,0,1,0,0,-1916,1
9486,4.8,143,3,2,4,0,0,0,0,-625,0
10111,4.8,140,4,6,3,0,1,0,0,625,1
10283,4.6,126,6,5,4,0,0,0,0,-381,0
10664,4.6,154,4,7,6,0,0,0,0,381,1
9584,4.6,141,3,2,4,0,0,0,0,-1317,0
10901,4.8,157,4,4,3,0,0,0,0,1317,1
10019,5.0,147,3,5,3,0,0,0,0,251,1
9768,4.6,150,3,2,3,0,0,0,0,-251,0
9885,4.8,152,3,4,1,0,0,0,0,713,0
9172,4.8,145,1,1,3,0,0,0,0,-713,1
10894,4.8,143,6,6,3,0,0,0,0,927,1
9967,4.8,130,3,3,6,0,0,0,0,-927,0
10278,4.8,151,3,5,2,0,0,0,0,895,0
9383,4.8,140,2,2,3,0,0,0,0,-895,1
10316,4.6,150,4,6,5,0,0,0,0,-119,0
10435,4.8,155,5,3,4,0,1,0,0,119,1
9663,4.8,139,3,2,4,0,0,0,0,-1266,0
10929,5.2,172,4,4,3,0,1,0,0,1266,1
10217,5.0,161,3,3,2,0,0,0,0,652,1
9565,4.8,149,2,4,3,0,0,0,0,-652,0
10500,4.4,114,6,5,6,0,0,0,0,-850,1
11350,4.8,151,6,8,6,0,0,0,0,850,0
12010,5.2,137,7,8,2,0,0,0,0,3235,0
8775,4.2,134,2,1,7,0,0,0,0,-3235,1
10265,5.0,179,3,1,1,0,0,0,0,1379,0
8886,4.8,152,1,1,3,0,0,0,0,-1379,1
9817,5.0,181,1,0,1,0,0,0,0,742,1
9075,5.0,182,1,0,1,0,0,0,0,-742,0
8854,4.4,138,1,2,0,0,0,0,0,128,1
8726,4.4,158,0,0,1,0,0,0,0,-128,0
8878,4.6,143,1,0,3,0,0,0,0,-1279,0
10157,4.8,161,3,4,1,0,0,0,0,1279,1
8349,4.6,151,0,0,1,0,0,0,0,-1245,0
9594,5.2,175,1,1,0,0,0,0,0,1245,1
9303,4.6,169,1,1,2,0,0,0,0,619,1
8684,4.6,114,2,1,1,0,0,0,0,-619,0
8374,4.4,132,1,0,7,0,0,0,0,-2659,1
11033,5.2,155,7,6,1,0,0,0,0,2659,0
11318,5.0,161,7,7,5,0,0,0,0,499,1
10819,4.6,135,5,6,7,0,0,0,0,-499,0
9634,4.2,116,4,7,3,0,0,0,0,-289,1
9923,4.6,150,3,4,4,0,0,0,0,289,0
10331,4.6,142,4,6,7,0,0,0,0,-453,1
10784,4.6,140,7,6,4,0,0,0,0,453,0
11969,4.4,144,7,6,6,0,0,0,0,868,1
11101,4.6,126,6,9,7,0,0,0,0,-868,0
11985,5.0,181,8,7,4,0,0,0,0,1437,1
10548,5.0,169,4,4,8,0,0,0,0,-1437,0
10157,5.2,158,3,4,3,0,0,0,0,800,1
9357,4.8,136,3,3,3,0,0,0,0,-800,0
10658,4.6,141,6,4,4,0,0,0,0,939,0
9719,4.6,115,4,7,6,0,0,0,0,-939,1
8982,4.8,153,1,1,5,0,0,0,0,-1869,1
10851,5.0,172,5,2,1,0,0,0,0,1869,0
8840,4.8,170,0,0,2,0,0,0,0,-514,1
9354,4.8,146,2,2,0,0,0,0,0,514,0
9499,4.6,156,2,3,2,0,0,0,0,671,1
8828,4.6,141,2,1,2,0,0,0,0,-671,0
10029,4.6,122,5,5,5,0,0,0,0,357,1
9672,4.4,131,5,2,5,0,0,0,0,-357,0
7776,4.4,139,0,0,7,0,0,0,0,-3575,0
11351,4.8,152,7,6,0,0,0,0,0,3575,1
8218,5.0,142,0,0,3,0,0,0,0,-1808,0
10026,4.8,161,3,2,0,0,0,0,0,1808,1
8796,4.8,150,1,0,4,0,0,0,0,-1826,1
10622,4.8,141,4,5,1,0,0,0,0,1826,0
9282,4.6,152,2,2,6,0,1,0,0,-1387,1
10669,4.8,139,6,4,2,0,0,0,0,1387,0
8978,4.6,147,1,1,3,0,0,0,0,-1371,0
10349,4.8,153,3,5,1,0,0,0,0,1371,1
9433,4.4,126,3,5,3,0,0,0,0,-500,0
9933,5.0,158,3,4,3,0,0,0,0,500,1
9310,4.4,153,3,1,0,0,0,0,0,1437,1
7873,4.2,128,0,0,3,0,0,0,0,-1437,0
9876,5.2,153,4,2,2,0,0,0,0,613,1
9263,4.8,129,2,2,4,0,0,0,0,-613,0
11028,4.8,147,5,4,1,0,0,0,0,1750,1
9278,4.8,178,1,0,5,0,0,0,0,-1750,0
9706,4.6,143,3,1,6,0,0,0,0,-452,0
10158,4.8,142,6,3,3,0,0,0,0,452,1
8661,4.6,163,0,0,2,0,0,0,0,-796,1
9457,4.6,155,2,2,0,0,0,0,0,796,0
8739,4.4,128,2,4,3,0,0,0,0,-1065,0
9804,4.6,163,3,2,2,0,0,0,0,1065,1
9679,5.0,166,2,2,0,0,0,0,0,1228,1
8451,4.8,153,0,0,2,0,0,0,0,-1228,0
9676,4.8,165,3,2,2,0,0,0,0,505,1
9171,4.2,128,2,3,3,0,0,0,0,-505,0
9181,4.8,149,2,1,3,0,0,0,0,-186,0
9367,4.8,143,3,3,2,0,0,0,0,186,1
10856,4.8,158,5,6,2,0,0,0,0,1283,1
9573,4.8,151,2,2,5,0,0,0,0,-1283,0
8604,4.8,160,0,0,2,0,0,0,0,-1308,1
9912,5.2,175,2,4,0,0,0,0,0,1308,0
10706,5.0,180,3,5,0,0,0,0,0,1953,1
8753,4.4,163,0,0,3,0,0,0,0,-1953,0
8613,4.6,134,2,0,2,0,0,0,0,-1273,0
9886,4.8,155,2,2,2,0,0,0,0,1273,1
8357,4.8,135,1,1,3,0,0,0,0,-1959,0
10316,5.2,185,3,0,1,0,0,0,0,1959,1
10855,4.4,138,7,9,4,0,0,0,0,549,0
10306,5.0,142,4,3,7,0,0,0,0,-549,1
