Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
4817,2.6,45,1,1,1,0,0,0,0,57,1
4760,2.6,47,1,1,1,0,0,0,0,-57,0
5088,2.4,44,2,0,1,0,0,0,0,465,0
4623,2.4,41,1,1,2,0,0,0,0,-465,1
5228,2.2,55,2,1,1,0,0,0,0,792,1
4436,2.2,43,1,0,2,0,0,0,0,-792,0
4362,2.6,51,0,0,0,0,0,0,0,-204,1
4566,2.6,61,0,0,0,0,0,0,0,204,0
4537,2.6,60,0,0,1,0,0,0,0,-618,0
5155,2.6,61,1,1,0,0,0,0,0,618,1
5306,2.4,54,2,2,0,0,0,0,0,909,0
4397,2.4,48,0,0,2,0,0,0,0,-909,1
4852,2.6,47,1,1,0,0,0,0,0,715,1
4137,2.0,46,0,0,1,0,0,0,0,-715,0
4458,2.6,56,0,0,0,0,0,0,0,259,1
4199,2.2,40,0,0,0,0,0,0,0,-259,0
4959,2.6,43,2,1,1,0,0,0,0,404,1
4555,2.6,45,1,0,2,0,0,0,0,-404,0
4417,2.6,54,0,0,0,0,0,0,0,28,1
4389,2.6,52,0,0,0,0,0,0,0,-28,0
4450,2.6,53,0,0,0,0,0,0,0,67,0
4383,2.4,52,0,0,0,0,0,0,0,-67,1
4511,2.6,58,0,0,0,0,0,0,0,40,1
4471,2.4,54,0,0,0,0,0,0,0,-40,0
4325,2.6,52,0,0,0,0,0,0,0,-155,0
4480,2.6,51,0,0,0,0,0,0,0,155,1
4799,2.4,50,1,0,0,0,0,0,0,382,1
4417,2.4,56,0,0,1,0,0,0,0,-382,0
4496,2.6,63,0,0,0,0,0,0,0,248,1
4248,2.6,46,0,0,0,0,0,0,0,-248,0
4960,2.6,50,1,2,1,0,0,0,0,-173,0
5133,2.6,67,1,1,1,0,0,0,0,173,1
4460,2.4,56,0,0,1,0,0,0,0,-478,0
4938,2.6,57,1,4,0,0,0,0,0,478,1
4476,2.6,40,1,0,2,0,0,0,0,-658,1
5134,2.6,50,2,2,1,0,0,0,0,658,0
5649,2.4,55,2,3,0,0,0,0,0,1297,1
4352,2.6,47,0,0,2,0,0,0,0,-1297,0
4715,2.4,51,1,0,1,0,0,0,0,-235,0
4950,2.4,60,1,0,1,0,0,0,0,235,1
4456,2.6,55,0,0,0,0,0,0,0,-52,1
4508,2.6,62,0,0,0,0,0,0,0,52,0
4859,2.6,51,1,1,0,0,0,0,0,449,0
4410,2.6,45,0,0,1,0,0,0,0,-449,1
5037,2.6,54,1,1,1,0,0,0,0,251,1
4786,2.4,46,1,1,1,0,0,0,0,-251,0
4493,2.6,59,0,0,0,0,0,0,0,-93,1
4586,2.6,59,0,0,0,0,0,0,0,93,0
5047,2.4,37,2,4,1,0,0,0,0,457,1
4590,2.2,37,1,1,2,0,0,0,0,-457,0
4665,2.6,52,1,0,1,0,0,0,0,-55,0
4720,2.2,39,1,1,1,0,0,0,0,55,1
4434,2.6,54,0,0,0,0,0,0,0,-245,0
