Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
7515,4.2,110,1,1,3,0,0,0,0,-592,1
8107,3.8,114,3,2,1,0,0,0,0,592,0
8479,4.2,133,3,0,3,0,0,0,0,45,0
8434,3.8,110,3,3,3,0,0,0,0,-45,1
8482,4.4,128,3,2,1,0,0,0,0,1309,1
7173,4.0,106,1,0,3,0,0,0,0,-1309,0
8854,4.2,99,5,4,3,0,0,0,0,628,1
8226,3.8,103,3,3,5,0,0,0,0,-628,0
8010,4.2,101,3,3,3,0,0,0,0,-462,0
8472,4.2,129,3,2,3,0,0,0,0,462,1
8358,4.0,115,3,3,3,0,0,0,0,-249,0
8607,4.0,115,3,5,3,0,0,0,0,249,1
8170,3.8,116,2,3,1,0,0,0,0,683,1
7487,3.8,120,1,1,2,0,0,0,0,-683,0
8623,4.0,96,4,3,5,0,0,0,0,196,1
8427,4.2,88,5,3,4,0,0,0,0,-196,0
7694,4.0,87,3,3,2,0,0,0,0,172,1
7522,4.4,102,2,0,3,0,0,0,0,-172,0
8710,4.0,116,4,3,0,0,0,0,0,1600,1
7110,4.4,108,0,0,4,0,0,0,0,-1600,0
8239,4.2,123,2,2,1,0,0,0,0,884,0
7355,4.4,113,1,2,2,0,0,0,0,-884,1
9172,4.4,129,4,3,1,0,0,0,0,2073,1
7099,4.0,92,1,1,4,0,0,0,0,-2073,0
8524,3.8,107,4,5,1,0,0,0,0,526,0
7998,4.0,123,1,3,4,0,0,0,0,-526,1
8053,4.4,128,2,0,1,0,0,0,0,675,1
7378,4.2,117,1,0,2,0,0,0,0,-675,0
7717,4.0,114,2,1,2,0,0,0,0,-292,1
8009,4.4,124,2,2,2,0,0,0,0,292,0
8655,4.2,113,4,3,4,0,0,0,0,-459,0
9114,4.0,122,4,6,4,0,0,0,0,459,1
8935,4.0,104,5,3,4,0,0,0,0,905,0
8030,3.6,88,4,6,5,0,0,0,0,-905,1
8187,3.8,84,4,2,7,0,0,0,0,-1076,1
9263,3.8,93,7,8,4,0,0,0,0,1076,0
8544,4.0,134,2,3,1,0,0,0,0,1514,1
7030,4.0,99,1,0,2,0,0,0,0,-1514,0
7560,4.2,127,1,0,3,0,0,0,0,-678,0
8238,4.0,120,3,2,1,0,0,0,0,678,1
7399,4.4,125,0,0,0,0,0,0,0,312,1
7087,4.2,120,0,0,0,0,0,0,0,-312,0
8426,4.2,123,3,2,2,0,0,0,0,797,0
7629,4.0,100,2,1,3,0,0,0,0,-797,1
8279,4.2,111,3,2,3,0,0,0,0,37,1
8242,4.0,120,3,1,3,0,0,0,0,-37,0
8012,4.2,119,3,1,2,0,0,0,0,-444,1
8456,4.2,125,2,2,3,0,0,0,0,444,0
8270,4.2,102,4,4,2,0,0,0,0,949,1
7321,3.4,81,2,4,4,0,0,0,0,-949,0
7592,4.2,128,1,0,2,0,0,0,0,-9,0
7601,4.0,103,2,1,1,0,0,0,0,9,1
7263,4.2,123,0,0,2,0,0,0,0,-1128,0
8391,4.2,136,2,2,0,0,0,0,0,1128,1
9130,4.2,112,5,5,2,0,0,0,0,1165,1
7965,3.8,109,2,1,5,0,0,0,0,-1165,0
7700,4.0,106,2,1,2,0,0,0,0,-56,1
7756,3.8,115,2,1,2,0,0,0,0,56,0
7185,4.0,107,1,2,6,0,0,0,0,-2447,0
