Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
45480,12.8,779,17,10,18,3,2,1,0,105,1
44748,12.4,754,14,21,18,3,2,2,0,2017,1
42731,12.6,747,18,19,14,2,1,0,0,-2017,0
49449,13.4,750,25,33,18,6,2,1,0,3582,0
45867,12.4,710,18,19,25,3,2,1,0,-3582,1
45012,12.2,571,21,36,44,2,1,0,0,-10162,0
55174,13.2,644,44,49,21,6,2,2,1,10162,1
44804,13.0,704,13,13,33,3,2,1,1,-10699,0
55503,14.0,749,33,42,13,8,1,1,0,10699,1
49385,13.4,616,29,41,22,3,1,1,1,3105,1
46280,12.4,629,22,28,29,5,2,0,0,-3105,0
45644,12.2,643,22,20,33,3,1,0,0,-4944,0
50588,12.8,633,33,31,22,4,1,1,0,4944,1
46113,12.2,608,24,39,35,3,0,0,0,-5258,0
51371,13.4,594,35,49,24,2,3,2,1,5258,1
45386,13.0,686,18,25,23,4,0,2,1,-1742,0
47128,12.8,678,23,35,18,4,3,0,0,1742,1
43280,12.6,791,8,12,29,2,0,1,0,-9672,0
52952,14.0,831,29,31,8,9,2,1,1,9672,1
49111,12.8,694,24,30,20,6,1,1,0,1815,1
47296,13.4,688,20,42,24,2,2,1,1,-1815,0
56790,14.0,807,30,51,15,9,3,1,1,14413,1
42377,12.4,694,15,14,30,1,0,1,0,-14413,0
44324,11.8,604,16,13,39,7,0,1,0,-11794,0
56118,14.2,749,39,43,16,8,3,1,1,11794,1
37709,11.6,614,10,18,27,0,0,0,0,-16421,0
54130,13.6,793,27,35,10,12,4,2,1,16421,1
42676,12.4,699,14,20,27,3,2,1,0,-10129,0
52805,13.6,707,27,30,14,9,1,1,1,10129,1
47148,12.0,621,28,33,48,1,1,0,0,-9116,0
56264,12.8,603,48,72,28,6,2,2,0,9116,1
40558,12.2,633,12,15,26,2,1,0,0,-11539,0
52097,13.8,768,26,23,12,11,1,2,1,11539,1
47578,12.2,641,23,33,36,4,2,2,0,-5825,1
53403,13.6,618,36,46,23,3,2,0,1,5825,0
45545,12.6,618,23,29,24,3,0,0,0,-4876,0
50421,13.0,675,24,39,23,5,3,2,1,4876,1
41110,12.2,685,12,13,14,4,2,1,0,-3445,1
44555,12.6,652,14,19,12,3,2,1,1,3445,0
45011,12.4,642,24,19,22,4,1,1,0,-3664,0
48675,12.8,713,22,39,24,5,2,1,0,3664,1
43128,11.8,671,14,14,24,4,1,2,0,-3517,0
46645,13.2,639,24,29,14,4,2,0,1,3517,1
49385,13.4,753,20,31,4,11,3,1,1,10631,1
38754,12.2,738,4,5,20,2,0,1,0,-10631,0
44341,12.6,632,19,23,25,5,2,1,1,-4686,0
49027,12.6,694,25,37,19,5,1,1,0,4686,1
50720,13.4,630,27,31,31,4,1,2,1,1255,0
49465,12.8,658,31,39,27,3,2,0,0,-1255,1
52718,12.6,672,25,40,44,6,0,0,0,-6155,0
58873,13.0,641,44,59,25,13,3,2,1,6155,1
56216,13.6,772,34,37,29,5,3,2,1,7606,1
48610,12.8,624,29,40,34,3,0,0,0,-7606,0
44750,12.8,707,19,19,26,3,1,0,0,-4281,0
49031,13.0,729,26,28,19,4,2,2,0,4281,1
46883,13.0,679,27,19,38,3,0,0,0,-12909,0
59792,14.4,698,38,45,27,10,3,2,1,12909,1
47292,12.6,628,24,38,47,1,1,0,0,-14119,0
61411,14.4,765,47,45,24,12,2,2,1,14119,1
51821,13.8,742,26,27,17,9,3,2,1,5055,1
46766,12.6,809,17,11,26,4,0,0,0,-5055,0
42112,12.4,649,17,15,20,2,1,0,0,-7752,0
49864,13.4,756,20,23,17,5,2,2,1,7752,1
44087,12.0,722,14,14,17,4,1,1,0,2924,1
41163,12.4,723,17,19,14,1,0,0,0,-2924,0
49096,13.0,725,26,27,23,6,2,1,1,819,0
48277,13.4,694,23,27,26,2,1,1,0,-819,1
49886,13.2,772,19,21,18,7,1,2,0,7136,1
42750,12.4,691,18,26,19,2,2,0,0,-7136,0
49933,13.4,729,24,38,15,4,2,1,1,8319,0
41614,12.0,682,15,25,24,1,1,1,0,-8319,1
49615,13.2,665,29,50,18,3,3,2,0,3672,1
45943,12.4,696,18,26,29,4,0,0,0,-3672,0
49461,12.8,591,30,26,25,6,2,1,0,3572,1
45889,12.8,660,25,28,30,2,1,1,0,-3572,0
60511,13.0,668,47,56,37,6,2,0,0,9061,1
51450,12.2,521,37,50,47,3,1,2,0,-9061,0
45074,12.6,650,21,29,39,2,1,1,0,-10678,0
55752,14.4,756,39,45,21,6,3,1,1,10678,1
46687,13.2,851,16,29,14,3,4,1,0,2568,1
44119,12.4,735,14,18,16,4,0,1,0,-2568,0
48624,13.4,771,19,26,24,3,2,1,1,170,0
48454,13.0,750,24,32,19,3,2,1,0,-170,1
53610,13.6,649,35,61,20,5,3,2,1,9509,1
44101,12.2,659,20,17,35,2,0,0,0,-9509,0
48565,13.2,648,26,44,24,2,1,0,1,-1951,0
50516,12.8,754,24,33,26,5,2,2,0,1951,1
46575,12.6,782,18,25,11,4,3,2,0,3782,1
42793,12.4,782,11,11,18,5,1,0,0,-3782,0
55306,13.8,766,35,54,23,8,2,1,0,2059,1
53247,14.0,719,23,35,35,3,2,1,1,-2059,0
43929,12.4,674,18,17,32,1,0,0,0,-10653,0
54582,13.6,729,32,48,18,8,4,2,1,10653,1
46603,12.4,646,20,34,35,3,0,0,0,-7528,0
54131,13.4,734,35,33,20,6,3,2,1,7528,1
