Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
29203,9.2,435,11,13,11,2,2,0,0,2451,1
26752,9.4,471,11,7,11,0,0,1,0,-2451,0
29331,9.8,525,9,5,14,2,1,1,0,-1256,0
30587,10.0,474,14,16,9,1,1,1,0,1256,1
32426,10.0,507,16,15,8,3,2,1,0,5126,1
27300,9.2,450,8,9,16,1,0,0,0,-5126,0
32604,9.8,425,19,26,15,1,2,1,0,732,1
31872,9.4,433,15,24,19,2,0,1,0,-732,0
29196,9.6,422,16,21,12,1,1,0,0,48,0
29148,9.6,475,12,11,16,1,0,1,0,-48,1
32442,9.6,469,16,21,16,1,1,0,0,2870,1
29572,9.2,421,16,20,16,0,0,0,0,-2870,0
36404,10.4,451,24,22,13,3,1,1,0,9214,1
27190,9.2,371,13,12,24,0,0,0,0,-9214,0
33212,9.8,418,22,17,19,2,1,1,0,-526,1
33738,10.0,403,19,15,22,2,0,0,0,526,0
31817,9.8,477,16,14,13,2,0,1,0,1220,1
30597,9.8,440,13,16,16,1,2,0,0,-1220,0
28816,9.6,444,11,11,18,0,0,1,0,-1353,0
30169,9.8,411,18,18,11,2,2,0,0,1353,1
29863,9.2,436,15,14,14,1,0,0,0,-1233,0
31096,9.6,470,14,16,15,0,1,1,0,1233,1
34358,10.2,498,19,18,12,4,0,1,0,7707,1
26651,9.8,415,12,12,19,0,2,0,0,-7707,0
33656,10.2,500,22,23,11,1,1,1,0,6567,1
27089,9.2,392,11,15,22,0,1,1,0,-6567,0
30639,9.4,426,15,18,23,1,1,1,0,-5028,0
35667,10.0,468,23,31,15,2,1,0,0,5028,1
29866,9.8,427,19,25,13,0,2,0,0,-1001,0
30867,9.6,475,13,17,19,2,0,1,0,1001,1
28501,9.4,422,12,12,22,1,1,0,0,-4166,1
32667,9.6,487,22,20,12,2,1,1,0,4166,0
37063,10.2,497,24,18,11,3,2,1,0,8898,1
28165,9.0,393,11,13,24,1,0,0,0,-8898,0
30721,10.0,529,11,14,12,1,0,0,0,1362,0
29359,9.6,535,12,11,11,0,2,1,0,-1362,1
28421,9.6,500,9,8,10,0,1,0,0,1007,1
27414,9.6,487,10,7,9,0,1,2,0,-1007,0
29217,9.6,489,12,9,17,1,2,0,0,-3828,0
33045,9.6,467,17,17,12,3,0,1,0,3828,1
28505,10.0,502,11,5,8,1,0,1,0,1247,1
27258,9.8,485,8,10,11,0,1,0,0,-1247,0
34277,10.4,502,22,20,13,2,0,1,0,6378,1
27899,9.4,366,13,16,22,0,1,0,0,-6378,0
27773,9.4,477,9,13,18,0,0,0,0,-5894,0
33667,9.6,484,18,20,9,3,2,1,0,5894,1
37216,10.2,525,23,22,8,5,1,2,0,13326,1
23890,9.2,381,8,4,23,0,0,0,0,-13326,0
29654,8.6,392,18,24,26,0,1,0,0,-5747,1
35401,9.6,446,26,34,18,2,1,1,0,5747,0
30280,9.2,395,18,27,23,0,0,0,0,-6243,0
36523,10.0,511,23,19,18,3,2,1,0,6243,1
27971,9.6,464,10,9,18,0,1,0,0,-6403,0
34374,9.8,497,18,21,10,3,1,1,0,6403,1
31139,9.6,445,16,15,11,2,0,1,0,2968,1
28171,9.4,455,11,13,16,1,2,0,0,-2968,0
36124,9.8,478,17,18,10,7,1,1,0,12259,1
23865,8.2,354,10,8,17,0,1,1,0,-12259,0
30835,10.0,487,10,13,16,2,0,2,0,-513,0
31348,9.6,499,16,23,10,1,2,0,0,513,1
29293,9.6,448,15,14,14,0,0,1,0,-1410,0
30703,10.0,458,14,12,15,2,2,0,0,1410,1
32028,10.0,466,16,9,14,4,0,1,0,3393,0
28635,9.6,468,14,14,16,1,2,0,0,-3393,1
32251,10.0,486,15,18,12,1,1,1,0,3095,1
29156,9.4,454,12,12,15,1,1,0,0,-3095,0
26891,9.8,468,13,7,6,0,1,0,0,-757,0
27648,9.4,519,6,4,13,1,0,1,0,757,1
28112,8.8,405,13,19,23,1,0,0,0,-10526,0
38638,10.2,531,23,18,13,5,2,1,0,10526,1
28112,8.8,405,13,19,23,1,0,0,0,-10526,0
38638,10.2,531,23,18,13,5,2,1,0,10526,1
32712,9.0,406,16,12,36,2,0,0,0,-7945,0
40657,10.4,482,36,40,16,2,2,1,0,7945,1
26911,9.2,434,10,12,17,1,0,0,0,-4944,0
31855,9.8,462,17,21,10,1,2,1,0,4944,1
29915,10.2,462,14,18,10,1,1,0,0,-966,1
30881,9.8,530,10,6,14,2,1,1,0,966,0
31005,9.6,455,16,18,21,1,0,0,0,-2156,1
33161,9.6,441,21,30,16,1,2,1,0,2156,0
32977,9.6,490,18,20,19,2,2,0,0,-265,0
33242,9.8,453,19,15,18,2,0,1,0,265,1
34279,10.6,508,22,18,8,3,2,1,0,7624,1
26655,9.6,499,8,7,22,0,0,0,0,-7624,0
29243,9.4,424,15,11,17,0,2,0,0,-1293,1
30536,9.6,440,17,19,15,1,0,1,0,1293,0
28033,9.8,509,8,5,12,1,1,1,0,-3309,0
31342,10.2,520,12,16,8,2,0,0,0,3309,1
26019,10.0,549,3,3,5,0,0,0,0,-713,0
26732,9.8,540,5,5,3,1,2,1,0,713,1
28193,9.4,425,12,18,16,0,1,0,0,-5223,0
33416,9.8,495,16,21,12,3,1,1,0,5223,1
29466,9.8,445,13,12,12,1,0,1,0,-1474,1
30940,9.8,503,12,12,13,2,2,0,0,1474,0
31406,9.6,503,14,19,9,3,1,1,0,4432,1
26974,9.6,480,9,10,14,0,0,0,0,-4432,0
26730,9.2,443,8,10,11,0,1,0,0,-1674,0
28404,9.0,444,11,14,8,1,0,1,0,1674,1
28959,10.0,511,12,16,12,0,1,1,0,-1444,0
30403,10.0,506,12,7,12,2,1,0,0,1444,1
31784,9.8,448,17,19,20,1,0,1,0,1716,0
30068,9.4,392,20,22,17,1,1,0,0,-1716,1
23947,9.2,451,4,3,10,0,0,1,0,-6326,0
30273,9.6,499,10,11,4,3,2,0,0,6326,1
32823,9.8,496,15,19,9,2,1,1,0,7343,1
25480,8.8,396,9,14,15,0,1,0,0,-7343,0
30625,9.2,491,12,9,22,2,1,0,0,-5370,0
35995,9.8,444,22,32,12,4,1,1,0,5370,1
30811,9.6,477,12,21,16,1,0,1,0,-1500,0
32311,10.0,547,16,15,12,2,2,0,0,1500,1
30467,9.6,498,15,13,14,1,1,1,0,-2900,1
33367,9.8,496,14,10,15,2,1,0,0,2900,0
30552,9.8,510,14,17,14,1,1,0,0,-1589,0
32141,10.2,509,14,15,14,1,0,1,0,1589,1
28509,9.2,386,13,16,29,0,0,1,0,-10449,0
38958,9.8,484,29,35,13,4,1,0,0,10449,1
27353,9.6,494,11,13,11,0,1,0,0,-3370,0
30723,9.8,495,11,15,11,2,1,1,0,3370,1
27217,9.4,479,10,14,10,0,2,0,0,-413,1
27630,9.4,443,10,9,10,1,0,1,0,413,0
27347,9.2,477,10,8,13,0,1,0,0,-4063,0
31410,9.8,482,13,9,10,4,0,1,0,4063,1
30480,9.6,481,12,12,14,1,1,1,0,-1261,0
31741,9.8,536,14,15,12,2,1,0,0,1261,1
39216,10.2,557,21,24,8,10,1,1,0,14964,1
24252,8.8,385,8,10,21,0,0,0,0,-14964,0
31220,10.0,515,13,14,13,1,0,2,0,234,0
30986,9.8,488,13,14,13,1,1,0,0,-234,1
26666,9.4,455,8,10,17,0,0,0,0,-7568,0
34234,10.4,555,17,19,8,2,2,2,0,7568,1
26616,9.6,461,10,14,13,0,0,0,0,-2841,0
29457,10.2,494,13,10,10,1,2,1,0,2841,1
31379,9.6,445,16,19,25,1,1,1,0,-3756,1
35135,9.8,483,25,24,16,2,1,0,0,3756,0
34441,9.8,456,26,27,17,1,0,1,0,3450,1
30991,9.2,381,17,22,26,1,1,0,0,-3450,0
31731,9.2,387,19,24,19,1,1,0,0,-2423,1
34154,9.6,436,19,21,19,1,0,1,0,2423,0
33569,9.8,560,16,11,16,2,1,2,0,3037,0
30532,9.6,446,16,22,16,0,1,0,0,-3037,1
27502,9.4,475,7,11,7,0,0,1,0,-71,0
27573,9.6,552,7,9,7,0,1,0,0,71,1
27362,9.4,467,8,10,12,0,0,1,0,-1555,0
28917,9.6,503,12,13,8,0,2,0,0,1555,1
31917,9.8,484,18,15,17,0,0,1,0,-1703,0
33620,10.4,525,17,25,18,1,2,0,0,1703,1
30823,10.0,526,12,13,13,1,0,2,0,814,1
30009,10.0,465,13,16,12,1,2,0,0,-814,0
35991,10.0,473,19,16,18,3,1,0,0,2740,1
33251,10.0,467,18,14,19,2,0,1,0,-2740,0
28417,9.6,473,13,14,14,0,1,0,0,-2348,1
30765,10.0,475,14,16,13,1,0,1,0,2348,0
29802,9.6,521,11,13,9,1,1,0,0,977,1
28825,10.0,509,9,4,11,1,1,2,0,-977,0
30294,9.8,517,9,9,7,1,1,1,0,4908,0
25386,9.0,426,7,6,9,0,1,0,0,-4908,1
35072,10.0,445,25,37,10,2,1,1,0,6978,1
28094,9.0,438,10,9,25,0,1,0,0,-6978,0
31695,9.4,439,18,14,29,2,0,1,0,-7592,0
39287,10.2,490,29,31,18,3,2,0,0,7592,1
27584,9.2,430,10,15,18,1,0,1,0,-4453,0
32037,9.6,490,18,26,10,1,2,1,0,4453,1
28304,9.0,371,13,15,31,0,0,0,0,-12641,0
40945,10.8,486,31,37,13,5,2,1,0,12641,1
28059,10.0,471,9,15,13,0,0,1,0,-5917,0
33976,10.2,548,13,16,9,2,2,1,0,5917,1
31036,10.2,521,14,11,2,1,1,0,0,8670,1
22366,9.2,439,2,1,14,0,0,1,0,-8670,0
31643,9.6,463,15,21,14,2,2,1,0,832,1
30811,10.0,516,14,18,15,0,0,0,0,-832,0
29711,9.4,430,13,17,20,1,1,1,0,-4433,1
34144,10.2,484,20,24,13,2,1,0,0,4433,0
30748,9.2,408,15,17,14,2,1,2,0,315,0
30433,9.4,469,14,19,15,1,1,0,0,-315,1
28943,10.0,506,12,18,10,0,1,1,0,1600,0
27343,9.6,509,10,8,12,0,1,0,0,-1600,1
28793,9.2,491,9,10,11,1,0,1,0,-852,0
29645,10.0,526,11,10,9,1,2,0,0,852,1
26247,9.6,461,10,14,7,0,1,0,0,-3816,0
30063,9.6,463,7,9,10,4,0,1,0,3816,1
34090,10.2,521,16,13,12,3,0,1,0,4366,0
29724,10.0,493,12,7,16,1,2,0,0,-4366,1
30829,9.6,427,19,18,14,1,0,0,0,-2394,0
33223,10.0,528,14,16,19,2,1,1,0,2394,1
29053,9.6,454,11,11,18,0,0,0,0,-3255,0
32308,9.8,414,18,30,11,2,2,2,0,3255,1
34678,10.2,462,21,28,13,2,2,2,0,4446,1
30232,9.6,464,13,11,21,1,0,0,0,-4446,0
33939,10.0,460,20,25,12,3,1,1,0,4108,1
29831,9.6,432,12,9,20,2,0,0,0,-4108,0
29324,9.4,448,13,16,17,0,0,1,0,-2256,0
31580,9.8,494,17,23,13,1,2,0,0,2256,1
28494,9.6,432,11,13,19,1,0,1,0,-5047,0
33541,10.4,549,19,18,11,0,2,0,0,5047,1
29198,9.4,432,10,12,13,2,2,1,0,-1772,1
30970,10.0,495,13,18,10,1,0,0,0,1772,0
33153,10.0,456,19,23,14,1,1,2,0,3018,1
30135,9.6,516,14,15,19,1,1,0,0,-3018,0
36239,10.4,459,23,18,14,3,0,2,0,6736,0
29503,9.4,483,14,14,23,0,1,0,0,-6736,1
30239,9.8,556,10,5,7,2,1,0,0,2553,0
27686,9.6,498,7,14,10,0,1,1,0,-2553,1
34878,10.0,548,14,11,8,4,0,1,0,8495,1
26383,9.4,509,8,5,14,1,1,0,0,-8495,0
28633,9.4,453,8,10,8,1,0,1,0,1314,1
27319,9.6,461,8,7,8,0,2,0,0,-1314,0
27665,9.2,450,8,5,14,1,1,0,0,-4256,0
