Gold,Level,Minions,Kills,Assists,Deaths,Towers,Dragons,Heralds,Barons,Gold_diff,Win
56128,14.2,892,25,29,8,8,3,0,1,14394,1
41734,12.6,688,8,10,25,2,0,2,0,-14394,0
54007,13.4,734,30,47,27,4,3,2,0,1605,1
52402,13.2,790,27,31,30,3,1,0,0,-1605,0
55895,14.0,674,31,54,27,6,3,1,1,4353,1
51542,13.4,733,27,38,31,4,1,1,0,-4353,0
49179,13.2,817,17,19,25,5,1,2,0,-4486,0
53665,14.4,858,25,30,17,4,2,0,1,4486,1
55370,14.0,858,31,27,21,7,2,1,0,3712,0
51658,14.0,785,21,21,31,3,2,1,1,-3712,1
49994,13.0,688,22,27,40,2,0,0,0,-8260,0
58254,13.6,644,40,64,22,9,4,2,1,8260,1
59551,14.8,748,39,50,24,10,2,2,1,8550,1
51001,13.6,815,24,24,39,3,2,0,0,-8550,0
54504,13.6,735,33,33,35,4,2,2,0,-5568,0
60072,15.0,823,35,43,33,7,1,0,1,5568,1
49873,13.2,877,18,18,19,5,1,0,0,-1463,0
51336,14.2,807,19,35,18,6,2,2,1,1463,1
47415,13.4,679,17,19,29,1,2,0,1,-8356,0
55771,14.0,784,29,38,17,8,2,2,0,8356,1
52682,14.0,801,28,41,28,4,1,1,0,2010,1
50672,14.0,667,28,38,28,2,2,1,1,-2010,0
53435,13.4,613,36,65,28,5,2,1,0,-83,1
53518,13.0,653,28,54,36,6,1,1,1,83,0
53355,13.4,808,23,27,35,3,2,1,0,-2273,1
55628,13.8,789,35,41,23,8,1,1,1,2273,0
59702,14.6,773,39,35,34,12,1,1,1,7761,1
51941,13.6,708,34,43,39,2,1,1,0,-7761,0
60360,15.4,854,40,57,15,10,3,1,0,16298,1
44062,13.2,676,15,17,40,0,1,1,0,-16298,0
45873,13.6,832,18,13,19,3,1,1,0,-4515,1
50388,14.0,784,19,35,18,4,3,1,1,4515,0
57415,14.2,783,36,57,26,5,3,2,1,8508,1
48907,13.0,704,26,38,36,2,0,0,0,-8508,0
53682,14.2,806,20,30,21,7,3,1,1,4826,1
48856,13.2,748,21,27,20,5,0,1,0,-4826,0
54814,13.8,828,30,46,19,5,3,1,0,3111,1
51703,13.6,784,19,34,30,4,0,0,1,-3111,0
55164,14.4,821,31,32,13,10,4,1,1,10261,1
44903,13.0,733,13,18,31,0,0,1,0,-10261,0
48776,13.4,712,18,29,35,2,0,1,1,-3208,0
51984,14.2,736,35,50,18,6,4,1,0,3208,1
52370,13.4,693,31,50,25,6,2,0,0,-150,1
52520,13.6,753,25,30,31,3,1,2,1,150,0
49487,13.4,714,19,22,38,3,0,1,0,-10001,0
59488,14.6,766,38,45,19,10,3,1,1,10001,1
57198,13.6,810,34,32,42,4,2,1,0,-1839,0
59037,15.0,752,42,45,34,7,1,1,1,1839,1
48738,13.0,675,23,46,26,4,0,0,0,-3241,0
51979,13.8,726,26,25,23,4,3,1,1,3241,1
54875,14.4,719,29,41,21,5,2,1,1,6170,1
48705,13.2,737,21,23,29,4,2,1,0,-6170,0
57849,14.2,672,37,65,27,10,1,1,1,5481,1
52368,13.2,754,27,25,37,3,2,1,0,-5481,0
50038,13.2,761,20,33,22,4,3,0,1,-3081,0
53119,13.6,799,22,55,20,7,1,2,0,3081,1
44797,12.6,735,11,15,22,2,0,1,0,-11147,0
55944,14.2,928,22,17,11,14,4,1,1,11147,1
48538,12.8,699,20,32,31,4,1,2,0,-3953,0
52491,14.2,705,31,54,20,3,2,0,1,3953,1
48619,12.8,745,21,24,21,2,2,1,0,-5069,0
53688,14.0,879,21,22,21,6,1,1,1,5069,1
55042,14.0,744,27,41,27,6,2,0,1,4222,1
50820,13.4,739,27,37,27,5,1,2,0,-4222,0
52902,14.2,772,21,36,21,5,2,1,1,1291,1
51611,13.8,830,21,27,21,4,2,1,0,-1291,0
55483,14.0,790,25,49,16,9,2,2,1,8515,1
46968,12.8,817,16,19,25,2,1,0,0,-8515,0
55359,14.2,879,25,34,26,5,1,2,0,2022,1
53337,14.4,806,26,27,25,4,2,0,1,-2022,0
62553,15.0,892,41,43,19,9,3,2,1,18847,1
43706,12.6,674,19,27,41,1,1,0,0,-18847,0
50855,13.6,659,29,36,31,1,1,0,1,-2432,0
53287,13.6,771,31,43,29,3,2,2,0,2432,1
54331,13.8,820,27,55,15,7,3,0,0,8816,1
45515,12.6,672,15,20,27,3,0,2,0,-8816,0
44441,13.0,710,21,30,23,1,2,0,0,-13038,0
57479,14.6,857,23,27,21,11,2,2,1,13038,1
56858,15.0,825,39,50,10,13,3,1,1,11963,1
44895,12.8,723,10,15,39,2,0,1,0,-11963,0
47110,13.4,722,14,24,20,3,0,1,1,-2502,0
49612,13.4,740,20,25,14,7,3,1,0,2502,1
53033,13.8,727,31,33,16,7,2,2,0,5381,1
47652,13.6,659,16,20,31,2,0,0,1,-5381,0
52019,13.4,675,30,30,32,3,1,2,0,-4252,1
56271,14.4,758,32,32,30,5,2,0,1,4252,0
51581,13.6,745,21,22,30,7,1,1,1,1803,0
49778,13.6,713,30,26,21,2,2,1,0,-1803,1
52188,13.8,701,27,45,15,5,3,1,1,7830,1
44358,13.0,753,15,17,27,3,1,1,0,-7830,0
42292,12.8,691,18,18,19,0,0,0,0,-8819,0
51111,14.0,833,19,16,18,8,2,1,1,8819,1
47678,13.2,781,18,20,19,4,1,1,0,-4777,0
52455,14.4,842,19,13,18,6,2,1,1,4777,1
52367,14.0,814,19,35,18,6,3,2,1,7615,1
44752,12.8,782,18,19,19,2,1,0,0,-7615,0
52969,14.0,800,27,34,21,6,2,1,0,2520,0
50449,13.4,768,21,24,27,3,2,1,0,-2520,1
49806,12.8,588,25,41,51,3,1,0,0,-10697,0
60503,14.0,681,51,57,25,7,2,2,1,10697,1
49325,13.8,756,16,18,36,3,2,1,1,-11516,0
60841,14.8,831,36,46,16,12,1,1,0,11516,1
55482,14.0,657,33,43,25,6,1,1,1,5300,1
50182,12.8,668,25,31,33,5,2,0,0,-5300,0
50306,13.0,696,24,24,38,4,1,0,0,-4921,0
55227,13.6,700,38,35,24,4,2,1,0,4921,1
50512,12.8,667,26,42,37,3,0,0,0,-6493,0
57005,14.0,669,37,49,26,5,3,2,1,6493,1
47118,13.0,705,18,25,29,4,0,2,1,-5931,0
53049,13.6,736,29,47,18,5,4,0,0,5931,1
52388,13.4,777,24,30,21,6,1,1,0,1745,1
50643,13.8,757,21,45,24,2,2,1,1,-1745,0
48354,13.6,762,19,21,32,3,2,1,0,-8934,0
57288,14.4,739,32,36,19,11,1,1,1,8934,1
49981,12.6,653,29,34,54,1,1,0,0,-12208,0
62189,13.8,632,54,87,29,11,3,2,0,12208,1
53873,13.4,692,29,41,41,4,2,2,0,-4097,1
57970,14.2,654,41,51,29,3,2,0,1,4097,0
48137,13.2,645,24,31,28,3,0,0,0,-7430,0
55567,14.2,748,28,49,24,5,4,2,1,7430,1
43988,12.8,753,12,13,14,4,2,1,0,-4414,1
48402,13.0,728,14,19,12,4,2,1,1,4414,0
49194,13.2,679,28,26,27,4,1,1,0,-4552,0
53746,13.6,760,27,49,28,5,2,1,0,4552,1
46773,13.4,671,20,23,28,5,2,1,1,-6511,0
53284,13.8,763,28,42,20,5,2,1,0,6511,1
54548,14.0,666,30,35,38,5,1,2,1,-627,0
55175,13.8,694,38,51,30,3,3,0,0,627,1
50344,13.6,763,22,21,27,5,2,0,0,-3109,0
53453,13.6,777,27,28,22,4,2,2,1,3109,1
58025,14.8,827,31,40,17,13,4,2,1,8171,1
49854,13.0,837,17,11,31,5,0,0,0,-8171,0
47419,13.2,678,20,19,25,3,1,0,0,-9374,0
56793,14.6,834,25,32,20,10,2,2,1,9374,1
46260,12.8,761,14,14,19,4,1,1,0,821,1
45439,13.4,792,19,25,14,2,1,0,0,-821,0
54475,14.0,798,30,34,26,6,2,1,1,826,0
53649,14.0,763,26,29,30,4,1,1,0,-826,1
55381,14.0,764,26,47,15,10,2,1,1,11766,0
43615,12.4,710,15,25,26,1,1,1,0,-11766,1
56933,14.6,724,34,62,19,5,4,2,1,8595,1
48338,12.8,727,19,28,34,4,0,0,0,-8595,0
53074,13.4,641,32,28,29,6,2,1,0,2816,1
50258,13.6,718,29,35,32,2,1,1,0,-2816,0
66914,14.0,723,51,64,37,8,3,0,1,13632,1
53282,12.4,541,37,50,51,3,1,2,0,-13632,0
50622,13.6,726,24,34,42,2,1,1,0,-9170,0
59792,15.0,799,42,47,24,9,3,1,1,9170,1
52520,14.4,930,18,30,15,4,4,1,1,4992,1
47528,13.0,781,15,19,18,4,0,1,0,-4992,0
53443,14.0,813,23,28,27,4,2,1,1,-976,0
54419,13.8,813,27,38,23,4,2,1,0,976,1
57401,13.8,691,37,64,23,6,4,2,1,9032,1
48369,12.8,718,23,24,37,2,0,0,0,-9032,0
55165,14.2,737,30,54,26,6,1,0,1,950,0
54215,13.6,818,26,37,30,5,2,2,0,-950,1
50591,13.6,857,20,28,11,4,3,2,0,2866,1
47725,13.4,859,11,11,20,7,1,0,1,-2866,0
49976,12.6,703,21,37,35,3,0,0,0,-7419,0
57395,14.0,814,35,33,21,6,3,2,1,7419,1
