
72301,17.0,1149,29,36,29,4,4,1,0,-3228,0
75529,17.0,1062,29,43,29,8,1,1,2,3228,1
75717,17.2,1208,30,37,40,6,2,1,1,-4193,0
79910,17.4,1215,40,49,30,4,4,1,1,4193,1
80460,17.2,1203,45,44,39,12,3,1,0,-1660,0
82120,17.4,1177,39,39,45,6,4,1,3,1660,1
71247,17.4,1145,23,36,24,5,3,1,1,-4625,1
75872,16.6,1069,24,44,23,8,3,1,2,4625,0
75616,17.2,936,47,59,50,6,2,1,0,-7882,0
83498,17.6,1032,50,80,47,13,3,1,2,7882,1
72676,16.2,988,31,59,25,10,4,1,1,-1906,0
74582,17.2,1072,25,52,31,5,2,1,2,1906,1
