
73912,17.0,1165,30,38,31,4,4,1,0,-4389,0
78301,17.2,1085,31,49,30,11,1,1,2,4389,1
77276,17.2,1244,30,37,40,6,2,1,1,-3746,0
81022,17.4,1235,40,49,30,4,4,1,1,3746,1
81791,17.4,1231,45,44,40,12,3,1,0,-2466,0
84257,17.6,1216,40,39,45,7,4,1,3,2466,1
72378,17.4,1161,23,36,26,5,3,1,1,-5867,1
78245,17.2,1080,26,49,23,8,3,1,2,5867,0
